time_s,r=0.0cm,r=0.1cm,r=0.2cm,r=0.3cm,r=0.4cm,r=0.5cm,r=0.6cm,r=0.7cm,r=0.8cm,r=0.9cm,r=1.0cm,r=1.1cm,r=1.2cm,r=1.3cm,r=1.4cm,r=1.5cm,r=1.6cm,r=1.7cm,r=1.8cm,r=1.9cm,surface,radius_cm
154800,0.167758178920,0.167350656419,0.166122545415,0.164055670825,0.161116510035,0.157251591631,0.152376716943,0.146357758710,0.138972563644,0.129818807421,0.118052117638,0.101296665234,,,,,,,,,0.053723496876,1.200000000000
154860,0.167711979450,0.167304643810,0.166077094202,0.164011158550,0.161073320200,0.157210117822,0.152337370094,0.146320979695,0.138938846298,0.129788747022,0.118026531094,0.101277008845,,,,,,,,,0.053719988388,1.200000000000
154920,0.167665823910,0.167258674926,0.166031686099,0.163966688358,0.161030171008,0.157168682799,0.152298059751,0.146284234464,0.138905159536,0.129758713457,0.118000966913,0.101257369137,,,,,,,,,0.053716484863,1.200000000000
154980,0.167619712238,0.167212749704,0.165986321043,0.163922260186,0.160987062399,0.157127286507,0.152258785861,0.146247522969,0.138871503314,0.129728706687,0.117975425063,0.101237746085,,,,,,,,,0.053712986294,1.200000000000
155040,0.167573644368,0.167166868080,0.165940998970,0.163877873975,0.160943994314,0.157085928889,0.152219548373,0.146210845160,0.138837877590,0.129698726677,0.117949905516,0.101218139668,,,,,,,,,0.053709492670,1.200000000000
155100,0.167527620236,0.167121029991,0.165895719818,0.163833529661,0.160900966695,0.157044609889,0.152180347232,0.146174200990,0.138804282320,0.129668773387,0.117924408239,0.101198549863,,,,,,,,,0.053706003982,1.200000000000
155160,0.167481639779,0.167075235371,0.165850483525,0.163789227185,0.160857979482,0.157003329451,0.152141182388,0.146137590412,0.138770717462,0.129638846782,0.117898933203,0.101178976649,,,,,,,,,0.053702520221,1.200000000000
155220,0.167435702933,0.167029484158,0.165805290026,0.163744966486,0.160815032617,0.156962087521,0.152102053789,0.146101013376,0.138737182972,0.129608946824,0.117873480377,0.101159420004,,,,,,,,,0.053699041378,1.200000000000
155280,0.167389809632,0.166983776288,0.165760139261,0.163700747502,0.160772126042,0.156920884041,0.152062961381,0.146064469836,0.138703678808,0.129579073475,0.117848049730,0.101139879904,,,,,,,,,0.053695567443,1.200000000000
155340,0.167343959815,0.166938111698,0.165715031166,0.163656570172,0.160729259697,0.156879718957,0.152023905114,0.146027959744,0.138670204927,0.129549226699,0.117822641233,0.101120356328,,,,,,,,,0.053692098407,1.200000000000
155400,0.167298153417,0.166892490324,0.165669965679,0.163612434437,0.160686433526,0.156838592212,0.151984884935,0.145991483052,0.138636761286,0.129519406459,0.117797254854,0.101100849255,,,,,,,,,0.053688634260,1.200000000000
155460,0.167252390375,0.166846912104,0.165624942739,0.163568340236,0.160643647468,0.156797503753,0.151945900793,0.145955039712,0.138603347843,0.129489612718,0.117771890564,0.101081358661,,,,,,,,,0.053685174995,1.200000000000
155520,0.167206670626,0.166801376975,0.165579962283,0.163524287508,0.160600901467,0.156756453523,0.151906952636,0.145918629678,0.138569964555,0.129459845439,0.117746548333,0.101061884525,,,,,,,,,0.053681720600,1.200000000000
155580,0.167160994106,0.166755884873,0.165535024249,0.163480276193,0.160558195464,0.156715441468,0.151868040412,0.145882252901,0.138536611380,0.129430104586,0.117721228130,0.101042426825,,,,,,,,,0.053678271068,1.200000000000
155640,0.167115360752,0.166710435736,0.165490128575,0.163436306231,0.160515529402,0.156674467533,0.151829164071,0.145845909336,0.138503288275,0.129400390120,0.117695929925,0.101022985540,,,,,,,,,0.053674826389,1.200000000000
155700,0.167069770502,0.166665029501,0.165445275201,0.163392377561,0.160472903222,0.156633531662,0.151790323560,0.145809598933,0.138469995198,0.129370702007,0.117670653689,0.101003560647,,,,,,,,,0.053671386555,1.200000000000
155760,0.167024223292,0.166619666106,0.165400464064,0.163348490125,0.160430316868,0.156592633801,0.151751518829,0.145773321648,0.138436732108,0.129341040210,0.117645399391,0.100984152124,,,,,,,,,0.053667951555,1.200000000000
155820,0.166978719060,0.166574345488,0.165355695102,0.163304643861,0.160387770280,0.156551773896,0.151712749826,0.145737077431,0.138403498961,0.129311404691,0.117620167001,0.100964759951,,,,,,,,,0.053664521381,1.200000000000
155880,0.166933257743,0.166529067585,0.165310968255,0.163260838712,0.160345263403,0.156510951891,0.151674016501,0.145700866238,0.138370295716,0.129281795414,0.117594956490,0.100945384104,,,,,,,,,0.053661096023,1.200000000000
155940,0.166887839279,0.166483832335,0.165266283462,0.163217074616,0.160302796179,0.156470167732,0.151635318802,0.145664688020,0.138337122331,0.129252212344,0.117569767827,0.100926024563,,,,,,,,,0.053657675474,1.200000000000
156000,0.166842463605,0.166438639676,0.165221640661,0.163173351514,0.160260368549,0.156429421365,0.151596656678,0.145628542731,0.138303978764,0.129222655444,0.117544600983,0.100906681305,,,,,,,,,0.053654259723,1.200000000000
156060,0.166797130659,0.166393489546,0.165177039792,0.163129669347,0.160217980458,0.156388712736,0.151558030080,0.145592430325,0.138270864973,0.129193124677,0.117519455929,0.100887354310,,,,,,,,,0.053650848762,1.200000000000
156120,0.166751840380,0.166348381883,0.165132480793,0.163086028056,0.160175631849,0.156348041790,0.151519438955,0.145556350755,0.138237780916,0.129163620008,0.117494332634,0.100868043555,,,,,,,,,0.053647442582,1.200000000000
156180,0.166706592705,0.166303316626,0.165087963604,0.163042427582,0.160133322663,0.156307408474,0.151480883254,0.145520303974,0.138204726553,0.129134141400,0.117469231070,0.100848749019,,,,,,,,,0.053644041173,1.200000000000
156240,0.166661387572,0.166258293712,0.165043488164,0.162998867866,0.160091052846,0.156266812734,0.151442362926,0.145484289937,0.138171701841,0.129104688818,0.117444151206,0.100829470681,,,,,,,,,0.053640644528,1.200000000000
156300,0.166616224919,0.166213313082,0.164999054413,0.162955348848,0.160048822339,0.156226254515,0.151403877921,0.145448308596,0.138138706738,0.129075262225,0.117419093012,0.100810208518,,,,,,,,,0.053637252636,1.200000000000
156360,0.166571104685,0.166168374672,0.164954662290,0.162911870471,0.160006631087,0.156185733764,0.151365428189,0.145412359906,0.138105741204,0.129045861585,0.117394056461,0.100790962511,,,,,,,,,0.053633865490,1.200000000000
156420,0.166526026809,0.166123478423,0.164910311736,0.162868432674,0.159964479033,0.156145250427,0.151327013679,0.145376443821,0.138072805197,0.129016486863,0.117369041522,0.100771732636,,,,,,,,,0.053630483080,1.200000000000
156480,0.166480991228,0.166078624272,0.164866002690,0.162825035401,0.159922366120,0.156104804451,0.151288634340,0.145340560295,0.138039898676,0.128987138023,0.117344048166,0.100752518874,,,,,,,,,0.053627105397,1.200000000000
156540,0.166435997882,0.166033812160,0.164821735092,0.162781678592,0.159880292292,0.156064395782,0.151250290125,0.145304709282,0.138007021599,0.128957815030,0.117319076363,0.100733321202,,,,,,,,,0.053623732433,1.200000000000
156600,0.166391046710,0.165989042024,0.164777508881,0.162738362189,0.159838257494,0.156024024368,0.151211980981,0.145268890735,0.137974173926,0.128928517847,0.117294126085,0.100714139600,,,,,,,,,0.053620364179,1.200000000000
156660,0.166346137650,0.165944313805,0.164733324000,0.162695086133,0.159796261669,0.155983690154,0.151173706860,0.145233104610,0.137941355616,0.128899246439,0.117269197302,0.100694974046,,,,,,,,,0.053617000626,1.200000000000
156720,0.166301270642,0.165899627442,0.164689180387,0.162651850368,0.159754304761,0.155943393088,0.151135467712,0.145197350860,0.137908566627,0.128870000771,0.117244289985,0.100675824518,,,,,,,,,0.053613641764,1.200000000000
156780,0.166256445625,0.165854982875,0.164645077983,0.162608654834,0.159712386714,0.155903133116,0.151097263487,0.145161629440,0.137875806919,0.128840780806,0.117219404106,0.100656690997,,,,,,,,,0.053610287587,1.200000000000
156840,0.166211662537,0.165810380042,0.164601016729,0.162565499474,0.159670507474,0.155862910187,0.151059094136,0.145125940304,0.137843076450,0.128811586511,0.117194539634,0.100637573460,,,,,,,,,0.053606938084,1.200000000000
156900,0.166166921319,0.165765818884,0.164556996566,0.162522384230,0.159628666983,0.155822724246,0.151020959609,0.145090283408,0.137810375181,0.128782417849,0.117169696542,0.100618471887,,,,,,,,,0.053603593247,1.200000000000
156960,0.166122221911,0.165721299341,0.164513017433,0.162479309044,0.159586865187,0.155782575241,0.150982859857,0.145054658706,0.137777703071,0.128753274786,0.117144874800,0.100599386256,,,,,,,,,0.053600253068,1.200000000000
157020,0.166077564251,0.165676821352,0.164469079273,0.162436273860,0.159545102030,0.155742463120,0.150944794831,0.145019066152,0.137745060078,0.128724157285,0.117120074380,0.100580316547,,,,,,,,,0.053596917537,1.200000000000
157080,0.166032948279,0.165632384858,0.164425182025,0.162393278618,0.159503377457,0.155702387830,0.150906764481,0.144983505701,0.137712446163,0.128695065312,0.117095295252,0.100561262738,,,,,,,,,0.053593586646,1.200000000000
157140,0.165988373936,0.165587989798,0.164381325632,0.162350323263,0.159461691412,0.155662349319,0.150868768759,0.144947977309,0.137679861285,0.128665998833,0.117070537388,0.100542224809,,,,,,,,,0.053590260387,1.200000000000
157200,0.165943841161,0.165543636114,0.164337510035,0.162307407737,0.159420043842,0.155622347534,0.150830807615,0.144912480930,0.137647305404,0.128636957811,0.117045800760,0.100523202739,,,,,,,,,0.053586938751,1.200000000000
157260,0.165899349894,0.165499323745,0.164293735174,0.162264531982,0.159378434690,0.155582382422,0.150792881001,0.144877016519,0.137614778479,0.128607942213,0.117021085338,0.100504196507,,,,,,,,,0.053583621729,1.200000000000
