status,t_h,maxC,accepted_steps,nlu,wall_s,rss_MiB
RUNNING,0.100000000,2.55000000001,523,126,46.781,5142.8
RUNNING,0.116666667,2.55000000009,563,135,50.072,5487.1
RUNNING,0.133333333,2.55000000001,611,148,54.551,5984.1
RUNNING,0.150000000,2.55000000007,662,163,59.633,6557.2
RUNNING,0.166666667,2.55000000003,706,176,64.093,7054.2
RUNNING,0.500000000,2.54993412226,1654,444,155.508,17298.9
RUNNING,1.000000000,2.52573763265,3026,831,287.959,32095.2
RUNNING,0.016666667,2.55000000007,273,54,22.501,2386.0
RUNNING,0.033333333,2.55000000002,322,67,26.953,2886.0
RUNNING,0.050000000,2.55000000006,372,81,31.760,3421.1
RUNNING,0.066666667,2.55000000007,416,94,36.171,3919.0
RUNNING,0.083333333,2.55000000005,470,110,41.593,4530.2
RUNNING,0.100000000,2.55000000001,523,126,46.978,5141.3
RUNNING,0.116666667,2.55000000009,563,135,50.247,5485.7
RUNNING,0.133333333,2.55000000001,611,148,54.730,5982.7
RUNNING,0.150000000,2.55000000007,662,163,59.809,6555.8
RUNNING,0.166666667,2.55000000003,706,176,64.272,7053.2
RUNNING,0.500000000,2.54993412226,1654,444,155.572,17297.8
RUNNING,1.000000000,2.52573763265,3026,831,287.774,32091.9
RUNNING,0.016666667,2.55000000007,273,54,31.909,331.4
RUNNING,0.033333333,2.55000000002,322,67,37.911,376.6
RUNNING,0.050000000,2.55000000006,372,81,44.397,376.6
RUNNING,0.066666667,2.55000000007,416,94,50.366,376.6
RUNNING,0.083333333,2.55000000005,470,110,57.634,376.6
RUNNING,0.100000000,2.55000000001,523,126,64.965,376.6
RUNNING,0.116666667,2.55000000009,563,135,69.307,376.6
RUNNING,0.133333333,2.55000000001,611,148,75.306,376.7
RUNNING,0.150000000,2.55000000007,662,163,82.439,376.7
RUNNING,0.166666667,2.55000000003,706,176,88.743,376.7
RUNNING,0.500000000,2.54993412226,1654,444,214.003,378.5
RUNNING,1.000000000,2.52573763265,3026,831,394.331,379.2
RUNNING,1.500000000,2.38606243547,4345,1208,569.640,379.6
RUNNING,2.000000000,2.17084165238,5663,1582,746.997,379.6
RUNNING,2.500000000,1.95662271019,7099,1989,943.488,380.7
RUNNING,3.000000000,1.7661546366,8604,2412,1146.381,381.3
RUNNING,3.500000000,1.5996236785,10052,2823,1340.818,382.9
RUNNING,4.000000000,1.4535887239,11543,3252,1541.165,383.6
RUNNING,4.511856577,1.32156787218,11697,3292,1560.182,383.6
RUNNING,5.033331404,1.2026376608,11711,3301,1563.733,385.0
RUNNING,5.509281250,1.10602733366,11722,3309,1566.950,386.4
RUNNING,6.000276988,1.01689894584,11742,3320,1571.468,387.1
RUNNING,6.505011911,0.935193135583,11776,3350,1582.771,388.7
RUNNING,7.012943298,0.861993327243,11812,3364,1589.100,389.3
RUNNING,7.519235592,0.797036274077,11835,3372,1592.815,390.3
RUNNING,8.000921947,0.741843314875,11851,3377,1595.205,390.8
RUNNING,8.536752148,0.687170260278,11865,3382,1597.499,392.2
RUNNING,9.044882550,0.641130065233,11876,3386,1599.319,393.2
RUNNING,9.526303429,0.602133885367,11885,3388,1600.372,393.7
RUNNING,10.011784870,0.566861805928,11893,3391,1601.672,394.3
RUNNING,10.557290876,0.531532459825,11901,3394,1602.976,395.7
RUNNING,11.005518517,0.505528764556,11907,3396,1603.875,396.7
RUNNING,11.571836745,0.47611297319,11914,3398,1604.811,397.4
RUNNING,12.071836745,0.452962106402,11920,3400,1605.739,398.2
RUNNING,12.571836745,0.432136486557,11926,3402,1606.677,399.5
RUNNING,13.071836745,0.413365696762,11932,3403,1607.324,399.5
RUNNING,13.571836745,0.396410349637,11938,3405,1608.279,400.9
RUNNING,14.071836745,0.381059003769,11944,3407,1609.246,402.1
RUNNING,14.571836745,0.367125316921,11950,3408,1609.910,402.1
RUNNING,15.071836745,0.354445413768,11956,3410,1610.828,403.1
RUNNING,15.571836745,0.342875452156,11962,3412,1611.882,404.8
RUNNING,16.071836745,0.332289377054,11968,3413,1612.403,404.8
RUNNING,16.571836745,0.322576855648,11974,3414,1613.021,404.8
RUNNING,17.071836745,0.313641390057,11980,3415,1613.696,404.8
RUNNING,17.571836745,0.305398605313,11986,3417,1614.696,408.1
RUNNING,18.071836745,0.297774709614,11992,3418,1615.220,408.1
RUNNING,18.571836745,0.290705121721,11998,3419,1615.846,408.1
RUNNING,19.071836745,0.284133257732,12004,3420,1616.470,408.1
RUNNING,19.571836745,0.27800946684,12010,3421,1617.092,408.1
RUNNING,20.071836745,0.272290103788,12016,3422,1617.743,408.1
RUNNING,20.571836745,0.266936724629,12022,3424,1618.746,414.0
RUNNING,21.071836745,0.261915392126,12028,3425,1619.260,414.0
RUNNING,21.571836745,0.257196077499,12034,3426,1619.779,414.0
RUNNING,22.071836745,0.252752146055,12040,3427,1620.297,414.0
RUNNING,22.571836745,0.248559915319,12046,3428,1620.814,414.0
RUNNING,23.071836745,0.244598275513,12052,3429,1621.332,414.0
RUNNING,23.571836745,0.240848363439,12058,3431,1622.272,414.0
RUNNING,24.071836745,0.237293281992,12064,3432,1622.805,414.0
RUNNING,24.571836745,0.233917858615,12070,3433,1623.350,414.0
RUNNING,25.071836745,0.23070843696,12076,3434,1623.886,414.0
RUNNING,25.571836745,0.22765269686,12082,3435,1624.420,414.0
RUNNING,26.071836745,0.224739498471,12088,3436,1624.955,414.0
RUNNING,26.571836745,0.221958747042,12094,3437,1625.487,414.0
RUNNING,27.071836745,0.219301275349,12100,3439,1626.411,425.7
RUNNING,27.571836745,0.216758741236,12106,3440,1626.923,425.7
RUNNING,28.071836745,0.214323538143,12112,3441,1627.438,425.7
RUNNING,28.571836745,0.211988716777,12118,3442,1627.963,425.7
RUNNING,29.071836745,0.209747916404,12124,3443,1628.504,425.7
RUNNING,29.571836745,0.207595304431,12130,3444,1629.060,425.7
RUNNING,30.071836745,0.205525523161,12136,3445,1629.607,425.7
RUNNING,30.571836745,0.20353364278,12142,3446,1630.150,425.7
RUNNING,31.071836745,0.201615119741,12148,3447,1630.689,425.7
RUNNING,31.571836745,0.199765759855,12154,3448,1631.227,425.7
RUNNING,32.071836745,0.197981685497,12160,3449,1631.828,425.7
RUNNING,32.571836745,0.196259306389,12166,3450,1632.428,425.7
RUNNING,33.071836745,0.194595293549,12172,3452,1633.321,436.6
RUNNING,33.571836745,0.192986555983,12178,3454,1634.130,436.6
RUNNING,34.071836745,0.191430219825,12184,3455,1634.652,436.6
RUNNING,34.571836745,0.189923609603,12190,3456,1635.175,436.6
RUNNING,35.071836745,0.188464231417,12196,3457,1635.701,436.6
RUNNING,35.571836745,0.187049757783,12202,3458,1636.229,436.6
RUNNING,36.071836745,0.185678013958,12208,3459,1636.758,436.6
RUNNING,36.571836745,0.184346965597,12214,3460,1637.290,436.6
RUNNING,37.071836745,0.183054707576,12220,3461,1637.813,436.6
RUNNING,37.571836745,0.181799453864,12226,3462,1638.327,436.6
RUNNING,38.071836745,0.180579528331,12232,3463,1638.845,436.6
RUNNING,38.571836745,0.179393356392,12238,3464,1639.366,436.6
RUNNING,39.071836745,0.178239457403,12244,3465,1639.883,436.6
RUNNING,39.571836745,0.177116437724,12250,3466,1640.402,436.6
RUNNING,40.071836745,0.176022984391,12256,3467,1640.920,436.6
RUNNING,40.571836745,0.174957859331,12262,3468,1641.437,436.6
RUNNING,41.071836745,0.173919894068,12268,3469,1641.956,436.6
RUNNING,41.571836745,0.17290798487,12274,3470,1642.480,436.6
RUNNING,42.071836745,0.171921088299,12280,3471,1643.034,436.6
RUNNING,42.571836745,0.170958217123,12286,3472,1643.631,436.6
RUNNING,43.071836745,0.17001843655,12292,3474,1644.475,436.6
RUNNING,43.571836745,0.169100860774,12298,3475,1645.056,436.6
RUNNING,44.071836745,0.168204649777,12304,3476,1645.635,436.6
RUNNING,44.571836745,0.167329006389,12310,3477,1646.233,436.6
RUNNING,45.071836745,0.166473173567,12316,3478,1646.870,436.6
RUNNING,45.571836745,0.165636431877,12322,3480,1647.760,436.6
RUNNING,46.071836745,0.164818097173,12328,3481,1648.391,436.6
RUNNING,46.571836745,0.164017518435,12334,3482,1648.976,436.6
RUNNING,47.071836745,0.16323407577,12340,3483,1649.610,436.6
RUNNING,47.571836745,0.162467178561,12346,3484,1650.235,436.6
RUNNING,48.071836745,0.161716263735,12352,3486,1651.135,436.6
RUNNING,48.571836745,0.160980794163,12358,3487,1651.781,436.6
RUNNING,49.071836745,0.16026025717,12364,3488,1652.430,436.6
RUNNING,49.571836745,0.15955416314,12370,3489,1653.048,436.6
RUNNING,50.071836745,0.158862044223,12376,3490,1653.721,436.6
RUNNING,50.571836745,0.158183453123,12382,3492,1654.642,436.6
RUNNING,51.071836745,0.157517961973,12388,3493,1655.307,436.6
RUNNING,51.571836745,0.156865161276,12394,3494,1655.978,436.6
RUNNING,52.071836745,0.156224658919,12400,3495,1656.647,436.6
RUNNING,52.571836745,0.155596079251,12406,3496,1657.321,436.6
RUNNING,53.071836745,0.154979062215,12412,3498,1658.294,436.6
RUNNING,53.571836745,0.15437326254,12418,3500,1659.397,474.0
RUNNING,54.071836745,0.153778348978,12424,3501,1660.017,474.0
RUNNING,54.571836745,0.153194003593,12430,3502,1660.642,474.0
RUNNING,55.071836745,0.152619921087,12436,3503,1661.276,474.0
RUNNING,55.571836745,0.152055808175,12442,3504,1661.913,474.0
RUNNING,56.071836745,0.151501382985,12448,3505,1662.545,474.0
RUNNING,56.571836745,0.150956374508,12454,3506,1663.178,474.0
RUNNING,57.071836745,0.15042052207,12460,3507,1663.819,474.0
DRIED,57.470180924,0.149999999974,12465,3508,1669.297,564.8
