status,t_h,maxC,accepted_steps,nlu,wall_s,rss_MiB
RUNNING,28.519660081,0.212227362001,12149,3431,509.382,341.9
RUNNING,29.019660081,0.209977032552,12155,3433,509.677,357.7
RUNNING,29.519660081,0.207815477144,12161,3434,509.852,357.7
RUNNING,30.019660081,0.205737290816,12167,3435,510.019,357.7
RUNNING,30.519660081,0.203737501131,12173,3436,510.190,357.7
RUNNING,31.019660081,0.201811526029,12179,3437,510.359,357.7
RUNNING,31.519660081,0.19995513646,12185,3438,510.525,357.7
RUNNING,32.019660081,0.198164423184,12191,3439,510.696,357.7
RUNNING,32.519660081,0.196435767205,12197,3440,510.867,357.7
RUNNING,33.019660081,0.194765813402,12203,3441,511.036,357.7
RUNNING,33.519660081,0.193151446959,12209,3442,511.205,357.7
RUNNING,34.019660081,0.191589772256,12215,3443,511.371,357.7
RUNNING,34.519660081,0.190078093936,12221,3444,511.547,357.7
RUNNING,35.019660081,0.188613899883,12227,3445,511.739,357.7
RUNNING,35.519660081,0.187194845908,12233,3446,511.924,357.7
RUNNING,36.019660081,0.185818741927,12239,3448,512.217,372.7
RUNNING,36.519660081,0.184483539484,12245,3449,512.389,372.7
RUNNING,37.019660081,0.183187320459,12251,3450,512.559,372.7
RUNNING,37.519660081,0.181928286836,12257,3451,512.725,372.7
RUNNING,38.019660081,0.180704751419,12263,3452,512.897,372.7
RUNNING,38.519660081,0.179515129395,12269,3453,513.072,372.7
RUNNING,39.019660081,0.178357930649,12275,3454,513.245,372.7
RUNNING,39.519660081,0.177231752766,12281,3455,513.417,372.7
RUNNING,40.019660081,0.176135274643,12287,3456,513.587,372.7
RUNNING,40.519660081,0.175067250646,12293,3457,513.754,372.7
RUNNING,41.019660081,0.174026505269,12299,3458,513.925,372.7
RUNNING,41.519660081,0.17301192824,12305,3459,514.100,372.7
RUNNING,42.019660081,0.172022470023,12311,3460,514.272,372.7
RUNNING,42.519660081,0.171057137702,12317,3461,514.443,372.7
RUNNING,43.019660081,0.17011499118,12323,3462,514.611,372.7
RUNNING,43.519660081,0.169195139691,12329,3463,514.777,372.7
RUNNING,44.019660081,0.16829673858,12335,3464,514.948,372.7
RUNNING,44.519660081,0.167418986338,12341,3466,515.213,372.7
RUNNING,45.019660081,0.166561121852,12347,3467,515.386,372.7
RUNNING,45.519660081,0.165722421879,12353,3468,515.558,372.7
RUNNING,46.019660081,0.16490219869,12359,3469,515.726,372.7
RUNNING,46.519660081,0.164099797907,12365,3470,515.896,372.7
RUNNING,47.019660081,0.163314596477,12371,3472,516.157,372.7
RUNNING,47.519660081,0.162546000809,12377,3473,516.330,372.7
RUNNING,48.019660081,0.161793445034,12383,3474,516.520,372.7
RUNNING,48.519660081,0.161056389388,12389,3475,516.704,372.7
RUNNING,49.019660081,0.160334318709,12395,3476,516.896,372.7
RUNNING,49.519660081,0.159626741036,12401,3478,517.175,372.7
RUNNING,50.019660081,0.158933186308,12407,3479,517.370,372.7
RUNNING,50.519660081,0.158253205137,12413,3480,517.558,372.7
RUNNING,51.019660081,0.157586367679,12419,3481,517.760,372.7
RUNNING,51.519660081,0.156932262567,12425,3482,517.952,372.7
RUNNING,52.019660081,0.156290495919,12431,3484,518.241,372.7
RUNNING,52.519660081,0.155660690407,12437,3485,518.445,372.7
RUNNING,53.019660081,0.155042484386,12443,3486,518.647,372.7
RUNNING,53.519660081,0.154435531077,12449,3487,518.898,372.7
RUNNING,54.019660081,0.153839497804,12455,3488,519.162,372.7
RUNNING,54.519660081,0.153254065274,12461,3490,519.517,372.7
RUNNING,55.019660081,0.1526789269,12467,3491,519.790,372.7
RUNNING,55.519660081,0.152113788171,12473,3492,520.056,372.7
RUNNING,56.019660081,0.151558366053,12479,3493,520.321,372.7
RUNNING,56.519660081,0.151012388426,12485,3494,520.596,372.7
RUNNING,57.019660081,0.150475593563,12491,3496,520.953,372.7
DRIED,57.469775603,0.149999999959,12497,3497,525.859,502.8
RUNNING,0.016666667,2.5500028836,268,52,6.899,249.1
RUNNING,0.033333333,2.55000043039,318,65,8.000,261.2
RUNNING,0.050000000,2.55000010159,368,78,9.154,278.6
RUNNING,0.066666667,2.55000019836,412,90,10.182,278.6
RUNNING,0.083333333,2.55000005927,467,106,11.557,278.6
RUNNING,0.100000000,2.55000029175,519,120,12.783,278.6
RUNNING,0.116666667,2.55000035295,558,131,13.732,278.6
RUNNING,0.133333333,2.5500000144,607,146,15.010,282.7
RUNNING,0.150000000,2.55000008515,658,159,16.156,282.9
RUNNING,0.166666667,2.55000023924,702,172,17.264,282.9
RUNNING,0.500000000,2.54993444461,1650,436,40.438,291.8
RUNNING,0.016666667,2.5500028836,268,52,5.076,227.0
RUNNING,0.033333333,2.55000043039,318,65,6.185,238.1
RUNNING,0.050000000,2.55000010159,368,78,7.353,240.3
RUNNING,0.066666667,2.55000019836,412,90,8.398,240.3
RUNNING,0.083333333,2.55000005927,467,106,9.786,240.8
RUNNING,0.100000000,2.55000029175,519,120,11.044,240.8
RUNNING,0.116666667,2.55000035295,558,131,12.011,240.8
RUNNING,0.133333333,2.5500000144,607,146,13.303,240.8
RUNNING,0.150000000,2.55000008515,658,159,14.467,240.8
RUNNING,0.166666667,2.55000023924,702,172,15.616,240.8
RUNNING,0.500000000,2.54993444461,1650,436,39.188,247.4
RUNNING,1.000000000,2.5257382437,3028,823,74.033,249.2
RUNNING,1.500000000,2.38606188317,4350,1206,108.532,257.8
RUNNING,2.000000000,2.17084125382,5669,1577,142.265,257.8
RUNNING,2.500000000,1.95662253924,7114,1985,179.337,261.8
RUNNING,3.000000000,1.76615456227,8623,2402,217.456,261.8
RUNNING,3.500000000,1.59962362982,10073,2816,254.839,261.8
RUNNING,4.000000000,1.45358867266,11573,3252,294.087,272.2
RUNNING,4.505825370,1.3230307174,11728,3295,298.075,272.2
RUNNING,5.002063492,1.20936629286,11743,3300,298.563,272.2
RUNNING,5.503269923,1.10718222279,11754,3308,299.212,272.2
RUNNING,6.003896211,1.01627857015,11772,3320,300.178,272.2
RUNNING,6.502923374,0.935511953099,11806,3351,302.486,272.2
RUNNING,7.007936639,0.862673894463,11843,3364,303.746,272.2
RUNNING,7.506397148,0.798591944997,11866,3371,304.457,272.2
RUNNING,8.016890555,0.740115377278,11883,3376,304.985,272.2
RUNNING,8.513942971,0.68936394637,11896,3381,305.454,272.2
RUNNING,9.016060066,0.643601851855,11907,3384,305.784,272.2
RUNNING,9.555052747,0.599936097952,11917,3388,306.165,272.2
RUNNING,10.040100551,0.564920221451,11925,3390,306.390,272.2
RUNNING,10.517714663,0.533953908716,11932,3393,306.667,272.2
RUNNING,11.041900512,0.503527819121,11939,3396,306.946,272.2
RUNNING,11.525151879,0.478403448422,11945,3398,307.155,272.2
RUNNING,12.025151879,0.455020451138,11951,3400,307.366,272.2
RUNNING,12.525151879,0.433989652609,11957,3401,307.504,272.2
RUNNING,13.025151879,0.415037572467,11963,3403,307.709,272.2
RUNNING,13.525151879,0.39792206066,11969,3405,307.910,272.2
RUNNING,14.025151879,0.3824291904,11975,3407,308.121,272.2
RUNNING,14.525151879,0.368370390348,11981,3408,308.256,272.2
RUNNING,15.025151879,0.355579793133,11987,3410,308.454,272.2
RUNNING,15.525151879,0.343911783664,11993,3411,308.597,272.2
RUNNING,16.025151879,0.33323873594,11999,3413,308.799,272.2
RUNNING,16.525151879,0.323448931452,12005,3414,308.928,272.2
RUNNING,17.025151879,0.314444655433,12011,3415,309.060,272.2
RUNNING,17.525151879,0.306140468588,12017,3416,309.217,272.2
RUNNING,18.025151879,0.298461651427,12023,3418,309.423,273.1
RUNNING,18.525151879,0.291342816345,12029,3419,309.533,273.1
RUNNING,19.025151879,0.284726679901,12035,3420,309.665,273.1
RUNNING,19.525151879,0.278562985159,12041,3421,309.800,273.1
RUNNING,20.025151879,0.272807561923,12047,3422,309.938,273.1
RUNNING,20.525151879,0.267421511565,12053,3423,310.069,273.1
RUNNING,21.025151879,0.262370502747,12059,3424,310.215,273.1
RUNNING,21.525151879,0.257624164723,12065,3426,310.409,279.6
RUNNING,22.025151879,0.253155565622,12071,3427,310.524,279.6
RUNNING,22.525151879,0.248940764268,12077,3428,310.635,279.6
RUNNING,23.025151879,0.244958425229,12083,3429,310.754,279.6
RUNNING,23.525151879,0.241189488058,12089,3430,310.870,279.6
RUNNING,24.025151879,0.237616882849,12095,3432,311.055,285.1
RUNNING,24.525151879,0.234225285309,12101,3433,311.169,285.1
RUNNING,25.025151879,0.231000905539,12107,3434,311.288,285.1
RUNNING,25.525151879,0.227931305547,12113,3435,311.400,285.1
RUNNING,26.025151879,0.225005241295,12119,3436,311.513,285.1
RUNNING,26.525151879,0.222212525673,12125,3437,311.626,285.1
RUNNING,27.025151879,0.219543909401,12131,3438,311.745,285.1
RUNNING,27.525151879,0.216990977254,12137,3439,311.860,285.1
RUNNING,28.025151879,0.214546057457,12143,3440,312.000,285.1
RUNNING,28.525151879,0.212202142392,12149,3441,312.153,285.1
RUNNING,29.025151879,0.20995281904,12155,3443,312.349,292.4
RUNNING,29.525151879,0.207792207848,12161,3444,312.465,292.4
RUNNING,30.025151879,0.205714908854,12167,3445,312.577,292.4
RUNNING,30.525151879,0.203715954127,12173,3446,312.693,292.4
RUNNING,31.025151879,0.20179076568,12179,3447,312.809,292.4
RUNNING,31.525151879,0.19993511815,12185,3448,312.927,292.4
RUNNING,32.025151879,0.198145105636,12191,3449,313.041,292.4
RUNNING,32.525151879,0.196417112181,12197,3450,313.155,292.4
RUNNING,33.025151879,0.194747785425,12203,3451,313.270,292.4
RUNNING,33.525151879,0.193134013071,12209,3452,313.389,293.3
RUNNING,34.025151879,0.191572901798,12215,3453,313.506,293.3
RUNNING,34.525151879,0.190061758349,12221,3454,313.623,293.8
RUNNING,35.025151879,0.188598072536,12227,3455,313.756,296.1
RUNNING,35.525151879,0.187179501931,12233,3456,313.871,296.1
RUNNING,36.025151879,0.185803858074,12239,3458,314.059,306.6
RUNNING,36.525151879,0.184469093999,12245,3459,314.172,306.6
RUNNING,37.025151879,0.183173292958,12251,3460,314.286,306.6
RUNNING,37.525151879,0.181914658202,12257,3461,314.400,306.6
RUNNING,38.025151879,0.180691503705,12263,3462,314.518,306.6
RUNNING,38.525151879,0.179502245731,12269,3463,314.634,306.6
RUNNING,39.025151879,0.178345395168,12275,3464,314.746,306.6
RUNNING,39.525151879,0.177219550528,12281,3465,314.863,306.6
RUNNING,40.025151879,0.176123391566,12287,3466,314.980,306.6
RUNNING,40.525151879,0.175055673447,12293,3467,315.095,306.6
RUNNING,41.025151879,0.174015221409,12299,3468,315.207,306.6
RUNNING,41.525151879,0.173000925867,12305,3469,315.322,308.2
RUNNING,42.025151879,0.172011737933,12311,3470,315.437,308.2
RUNNING,42.525151879,0.171046665288,12317,3471,315.553,308.8
RUNNING,43.025151879,0.170104768396,12323,3472,315.664,310.6
RUNNING,43.525151879,0.169185157015,12329,3473,315.780,310.8
RUNNING,44.025151879,0.168286986981,12335,3474,315.892,311.5
RUNNING,44.525151879,0.16740945724,12341,3475,316.009,313.8
RUNNING,45.025151879,0.166551807111,12347,3477,316.174,314.1
RUNNING,45.525151879,0.165713313751,12353,3478,316.289,314.9
RUNNING,46.025151879,0.164893289812,12359,3479,316.403,315.6
RUNNING,46.525151879,0.164091081267,12365,3480,316.518,316.5
RUNNING,47.025151879,0.1633060654,12371,3481,316.637,317.4
RUNNING,47.525151879,0.162537648933,12377,3483,316.816,318.9
RUNNING,48.025151879,0.16178526629,12383,3484,316.941,319.7
RUNNING,48.525151879,0.161048377987,12389,3485,317.067,320.5
RUNNING,49.025151879,0.160326469124,12395,3486,317.199,321.3
RUNNING,49.525151879,0.159619047988,12401,3487,317.320,322.1
RUNNING,50.025151879,0.15892564475,12407,3489,317.503,323.9
RUNNING,50.525151879,0.158245810244,12413,3490,317.631,324.4
RUNNING,51.025151879,0.157579114835,12419,3491,317.763,325.2
RUNNING,51.525151879,0.156925147352,12425,3492,317.892,326.1
RUNNING,52.025151879,0.1562835141,12431,3493,318.028,326.8
RUNNING,52.525151879,0.155653837928,12437,3495,318.222,328.3
RUNNING,53.025151879,0.155035757359,12443,3496,318.355,329.1
RUNNING,53.525151879,0.154428925773,12449,3497,318.537,329.8
RUNNING,54.025151879,0.153833010646,12455,3498,318.730,330.7
RUNNING,54.525151879,0.153247692825,12461,3499,318.929,331.7
RUNNING,55.025151879,0.152672665861,12467,3501,319.174,333.3
RUNNING,55.525151879,0.152107635372,12473,3502,319.369,334.1
RUNNING,56.025151879,0.151552318446,12479,3503,319.568,334.8
RUNNING,56.525151879,0.151006443083,12485,3504,319.765,335.6
RUNNING,57.025151879,0.150469747664,12491,3505,319.972,336.4
DRIED,57.469775588,0.149999999976,12497,3507,324.819,472.5
RUNNING,0.016666667,2.5500028836,268,52,7.027,248.8
RUNNING,0.033333333,2.55000043039,318,65,8.163,267.2
RUNNING,0.050000000,2.55000010159,368,78,9.323,274.1
RUNNING,0.066666667,2.55000019836,412,90,10.401,275.3
RUNNING,0.083333333,2.55000005927,467,106,11.827,276.4
RUNNING,0.100000000,2.55000029175,519,120,13.080,276.4
RUNNING,0.116666667,2.55000035295,558,131,14.056,277.3
RUNNING,0.133333333,2.5500000144,607,146,15.355,279.7
RUNNING,0.150000000,2.55000008515,658,159,16.544,279.7
RUNNING,0.166666667,2.55000023924,702,172,17.708,279.7
RUNNING,0.500000000,2.54993444461,1650,436,41.583,288.2
RUNNING,1.000000000,2.5257382437,3028,823,76.724,293.6
RUNNING,1.500000000,2.38606188317,4350,1206,111.479,301.6
RUNNING,2.000000000,2.17084125382,5669,1577,145.345,303.2
RUNNING,2.500000000,1.95662253924,7114,1985,182.162,311.8
RUNNING,3.000000000,1.76615456227,8623,2402,220.014,311.8
RUNNING,3.500000000,1.59962362982,10073,2816,257.473,311.8
RUNNING,4.000000000,1.45358867266,11573,3252,297.544,313.5
RUNNING,4.505825370,1.3230307174,11728,3295,301.758,313.5
RUNNING,5.002063492,1.20936629286,11743,3300,302.245,313.5
RUNNING,5.503269923,1.10718222279,11754,3308,302.896,313.5
RUNNING,6.003896211,1.01627857015,11772,3320,303.903,314.3
RUNNING,6.502923374,0.935511953099,11806,3351,306.303,328.9
RUNNING,7.007936639,0.862673894463,11843,3364,307.619,328.9
RUNNING,7.506397148,0.798591944997,11866,3371,308.364,328.9
RUNNING,8.016890555,0.740115377278,11883,3376,308.922,328.9
RUNNING,8.513942971,0.68936394637,11896,3381,309.405,328.9
RUNNING,9.016060066,0.643601851855,11907,3384,309.752,328.9
RUNNING,9.555052747,0.599936097952,11917,3388,310.131,328.9
RUNNING,10.040100551,0.564920221451,11925,3390,310.365,328.9
RUNNING,10.517714663,0.533953908716,11932,3393,310.636,328.9
RUNNING,11.041900512,0.503527819121,11939,3396,310.917,328.9
RUNNING,11.525151879,0.478403448422,11945,3398,311.123,328.9
RUNNING,12.025151879,0.455020451138,11951,3400,311.334,328.9
RUNNING,12.525151879,0.433989652609,11957,3401,311.481,328.9
RUNNING,13.025151879,0.415037572467,11963,3403,311.691,328.9
RUNNING,13.525151879,0.39792206066,11969,3405,311.905,328.9
RUNNING,14.025151879,0.3824291904,11975,3407,312.124,328.9
RUNNING,14.525151879,0.368370390348,11981,3408,312.271,328.9
RUNNING,15.025151879,0.355579793133,11987,3410,312.469,328.9
RUNNING,15.525151879,0.343911783664,11993,3411,312.620,328.9
RUNNING,16.025151879,0.33323873594,11999,3413,312.817,328.9
RUNNING,16.525151879,0.323448931452,12005,3414,312.942,328.9
RUNNING,17.025151879,0.314444655433,12011,3415,313.083,328.9
RUNNING,17.525151879,0.306140468588,12017,3416,313.234,328.9
RUNNING,18.025151879,0.298461651427,12023,3418,313.444,328.9
RUNNING,18.525151879,0.291342816345,12029,3419,313.559,328.9
RUNNING,19.025151879,0.284726679901,12035,3420,313.693,328.9
RUNNING,19.525151879,0.278562985159,12041,3421,313.833,328.9
RUNNING,20.025151879,0.272807561923,12047,3422,313.974,328.9
RUNNING,20.525151879,0.267421511565,12053,3423,314.111,328.9
RUNNING,21.025151879,0.262370502747,12059,3424,314.263,328.9
RUNNING,21.525151879,0.257624164723,12065,3426,314.462,328.9
RUNNING,22.025151879,0.253155565622,12071,3427,314.577,328.9
RUNNING,22.525151879,0.248940764268,12077,3428,314.699,328.9
RUNNING,23.025151879,0.244958425229,12083,3429,314.819,328.9
RUNNING,23.525151879,0.241189488058,12089,3430,314.933,328.9
RUNNING,24.025151879,0.237616882849,12095,3432,315.130,328.9
RUNNING,24.525151879,0.234225285309,12101,3433,315.245,328.9
RUNNING,25.025151879,0.231000905539,12107,3434,315.362,328.9
RUNNING,25.525151879,0.227931305547,12113,3435,315.475,328.9
RUNNING,26.025151879,0.225005241295,12119,3436,315.592,328.9
RUNNING,26.525151879,0.222212525673,12125,3437,315.704,328.9
RUNNING,27.025151879,0.219543909401,12131,3438,315.819,328.9
RUNNING,27.525151879,0.216990977254,12137,3439,315.935,328.9
RUNNING,28.025151879,0.214546057457,12143,3440,316.073,328.9
RUNNING,28.525151879,0.212202142392,12149,3441,316.230,328.9
RUNNING,29.025151879,0.20995281904,12155,3443,316.425,328.9
RUNNING,29.525151879,0.207792207848,12161,3444,316.542,328.9
RUNNING,30.025151879,0.205714908854,12167,3445,316.661,328.9
RUNNING,30.525151879,0.203715954127,12173,3446,316.778,328.9
RUNNING,31.025151879,0.20179076568,12179,3447,316.895,328.9
RUNNING,31.525151879,0.19993511815,12185,3448,317.013,328.9
RUNNING,32.025151879,0.198145105636,12191,3449,317.134,328.9
RUNNING,32.525151879,0.196417112181,12197,3450,317.250,328.9
RUNNING,33.025151879,0.194747785425,12203,3451,317.371,328.9
RUNNING,33.525151879,0.193134013071,12209,3452,317.495,328.9
RUNNING,34.025151879,0.191572901798,12215,3453,317.614,328.9
RUNNING,34.525151879,0.190061758349,12221,3454,317.735,328.9
RUNNING,35.025151879,0.188598072536,12227,3455,317.874,328.9
RUNNING,35.525151879,0.187179501931,12233,3456,317.987,328.9
RUNNING,36.025151879,0.185803858074,12239,3458,318.178,328.9
RUNNING,36.525151879,0.184469093999,12245,3459,318.292,328.9
RUNNING,37.025151879,0.183173292958,12251,3460,318.414,328.9
RUNNING,37.525151879,0.181914658202,12257,3461,318.532,328.9
RUNNING,38.025151879,0.180691503705,12263,3462,318.658,328.9
RUNNING,38.525151879,0.179502245731,12269,3463,318.778,328.9
RUNNING,39.025151879,0.178345395168,12275,3464,318.896,328.9
RUNNING,39.525151879,0.177219550528,12281,3465,319.023,328.9
RUNNING,40.025151879,0.176123391566,12287,3466,319.146,328.9
RUNNING,40.525151879,0.175055673447,12293,3467,319.266,328.9
RUNNING,41.025151879,0.174015221409,12299,3468,319.389,329.4
RUNNING,41.525151879,0.173000925867,12305,3469,319.514,329.4
RUNNING,42.025151879,0.172011737933,12311,3470,319.632,330.3
RUNNING,42.525151879,0.171046665288,12317,3471,319.750,332.2
RUNNING,43.025151879,0.170104768396,12323,3472,319.874,333.2
RUNNING,43.525151879,0.169185157015,12329,3473,320.000,333.2
RUNNING,44.025151879,0.168286986981,12335,3474,320.116,334.0
RUNNING,44.525151879,0.16740945724,12341,3475,320.240,336.2
RUNNING,45.025151879,0.166551807111,12347,3477,320.420,336.4
RUNNING,45.525151879,0.165713313751,12353,3478,320.535,337.1
RUNNING,46.025151879,0.164893289812,12359,3479,320.653,338.2
RUNNING,46.525151879,0.164091081267,12365,3480,320.771,338.7
RUNNING,47.025151879,0.1633060654,12371,3481,320.892,339.5
RUNNING,47.525151879,0.162537648933,12377,3483,321.072,341.0
RUNNING,48.025151879,0.16178526629,12383,3484,321.200,341.9
RUNNING,48.525151879,0.161048377987,12389,3485,321.328,342.6
RUNNING,49.025151879,0.160326469124,12395,3486,321.466,343.4
RUNNING,49.525151879,0.159619047988,12401,3487,321.590,344.3
RUNNING,50.025151879,0.15892564475,12407,3489,321.783,345.8
RUNNING,50.525151879,0.158245810244,12413,3490,321.921,346.6
RUNNING,51.025151879,0.157579114835,12419,3491,322.061,347.4
RUNNING,51.525151879,0.156925147352,12425,3492,322.199,348.1
RUNNING,52.025151879,0.1562835141,12431,3493,322.344,348.9
RUNNING,52.525151879,0.155653837928,12437,3495,322.553,350.4
RUNNING,53.025151879,0.155035757359,12443,3496,322.695,351.1
RUNNING,53.525151879,0.154428925773,12449,3497,322.890,352.1
RUNNING,54.025151879,0.153833010646,12455,3498,323.092,352.8
RUNNING,54.525151879,0.153247692825,12461,3499,323.295,353.7
RUNNING,55.025151879,0.152672665861,12467,3501,323.551,357.3
RUNNING,55.525151879,0.152107635372,12473,3502,323.751,357.3
RUNNING,56.025151879,0.151552318446,12479,3503,323.955,357.3
RUNNING,56.525151879,0.151006443083,12485,3504,324.158,358.0
RUNNING,57.025151879,0.150469747664,12491,3505,324.362,358.8
DRIED,57.469775588,0.149999999976,12497,3507,329.289,494.3
RUNNING,0.016666667,2.5500028836,268,52,5.250,220.6
RUNNING,0.033333333,2.55000043039,318,65,6.397,229.6
RUNNING,0.050000000,2.55000010159,368,78,7.573,229.6
RUNNING,0.066666667,2.55000019836,412,90,8.631,229.6
RUNNING,0.083333333,2.55000005927,467,106,10.029,229.6
RUNNING,0.100000000,2.55000029175,519,120,11.289,229.6
RUNNING,0.116666667,2.55000035295,558,131,12.264,229.6
RUNNING,0.133333333,2.5500000144,607,146,13.566,229.6
RUNNING,0.150000000,2.55000008515,658,159,14.743,229.6
RUNNING,0.166666667,2.55000023924,702,172,15.891,229.6
RUNNING,0.500000000,2.54993444461,1650,436,39.764,230.1
RUNNING,1.000000000,2.5257382437,3028,823,75.650,231.0
RUNNING,1.500000000,2.38606188317,4350,1206,111.154,232.1
RUNNING,2.000000000,2.17084125382,5669,1577,146.113,232.9
RUNNING,2.500000000,1.95662253924,7114,1985,183.965,233.9
RUNNING,3.000000000,1.76615456227,8623,2402,222.986,234.9
RUNNING,3.500000000,1.59962362982,10073,2816,261.651,235.7
RUNNING,4.000000000,1.45358867266,11573,3252,301.659,236.7
RUNNING,4.505825370,1.3230307174,11728,3295,305.730,237.1
RUNNING,5.002063492,1.20936629286,11743,3300,306.235,238.1
RUNNING,5.503269923,1.10718222279,11754,3308,306.922,239.3
RUNNING,6.003896211,1.01627857015,11772,3320,307.958,240.3
RUNNING,6.502923374,0.935511953099,11806,3351,310.460,241.3
RUNNING,7.007936639,0.862673894463,11843,3364,311.792,242.4
RUNNING,7.506397148,0.798591944997,11866,3371,312.535,243.1
RUNNING,8.016890555,0.740115377278,11883,3376,313.092,244.1
RUNNING,8.513942971,0.68936394637,11896,3381,313.582,244.8
RUNNING,9.016060066,0.643601851855,11907,3384,313.935,245.7
RUNNING,9.555052747,0.599936097952,11917,3388,314.325,246.8
RUNNING,10.040100551,0.564920221451,11925,3390,314.567,247.5
RUNNING,10.517714663,0.533953908716,11932,3393,314.852,248.2
RUNNING,11.041900512,0.503527819121,11939,3396,315.148,249.3
RUNNING,11.525151879,0.478403448422,11945,3398,315.366,250.2
RUNNING,12.025151879,0.455020451138,11951,3400,315.588,251.1
RUNNING,12.525151879,0.433989652609,11957,3401,315.734,251.1
RUNNING,13.025151879,0.415037572467,11963,3403,315.956,252.2
RUNNING,13.525151879,0.39792206066,11969,3405,316.175,253.5
RUNNING,14.025151879,0.3824291904,11975,3407,316.401,254.8
RUNNING,14.525151879,0.368370390348,11981,3408,316.551,254.8
