time_s,radius_m,min_C,max_C_all_grid_nodes,mean_C_dry_mass_weighted,max_node
40860,0.02,0.18380305622842905,0.48721315444990837,0.35992222859845596,0
40920,0.02,0.18325790907326647,0.48636102422424887,0.35928128320423791,0
40980,0.02,0.18271506731577927,0.48551196358496068,0.3586429489806679,0
41040,0.02,0.18217452410189441,0.48466596000933498,0.35800721487829446,0
41100,0.02,0.181636272595222,0.48382300102335984,0.35737406988052212,0
41160,0.02,0.18110030597670115,0.48298307420155701,0.35674350300352892,0
41220,0.02,0.18056661744424682,0.48214616716682018,0.35611550329618391,0
41280,0.02,0.18003520021239658,0.48131226759025331,0.35549005983996507,0
41340,0.02,0.17950604751195784,0.48048136319100943,0.35486716174888233,0
41400,0.02,0.17897915258965594,0.47965344173613006,0.3542467981693993,0
41460,0.02,0.17845450870778251,0.47882849104038538,0.3536289582803569,0
41520,0.02,0.17793210914384477,0.47800649896611441,0.35301363129290153,0
41580,0.02,0.17741194719021541,0.47718745342306629,0.35240080645041122,0
41640,0.02,0.17689401615378361,0.47637134236824119,0.35179047302842559,0
41700,0.02,0.17637830935560669,0.47555815380573296,0.35118262033457726,0
41760,0.02,0.17586482013056326,0.47474787578657102,0.35057723770852434,0
41820,0.02,0.17535354182700694,0.47394049640856345,0.3499743145218846,0
41880,0.02,0.17484446780642193,0.47313600381614068,0.34937384017817347,0
41940,0.02,0.17433759144307942,0.47233438620019902,0.34877580411273873,0
42000,0.02,0.17383290612369567,0.47153563179794522,0.34818019579270265,0
42060,0.02,0.17333040524709153,0.47073972889274152,0.34758700471690174,0
42120,0.02,0.1728300822238536,0.46994666581395078,0.34699622041582978,0
42180,0.02,0.1723319304759971,0.46915643093678239,0.34640783245158258,0
42240,0.02,0.17183594343663056,0.4683690126821386,0.34582183041780284,0
42300,0.02,0.17134211454962234,0.4675843995164613,0.34523820393962928,0
42360,0.02,0.17085043726926921,0.4668025799515792,0.34465694267364377,0
42420,0.02,0.17036090505996709,0.46602354254455575,0.34407803630782424,0
42480,0.02,0.16987351139588394,0.465247275897537,0.34350147456149527,0
42540,0.02,0.16938824976063488,0.46447376865760054,0.34292724718528306,0
42600,0.02,0.16890511364695984,0.46370300951660431,0.34235534396106981,0
42660,0.02,0.16842409655640375,0.46293498721103654,0.34178575470195194,0
42720,0.02,0.16794519199899913,0.46216969052186524,0.3412184692521979,0
42780,0.02,0.16746839349295167,0.46140710827438913,0.3406534774872077,0
42840,0.02,0.16699369456432853,0.46064722933808827,0.34009076931347565,0
42900,0.02,0.16652108874674934,0.45989004262647548,0.33953033466855209,0
42960,0.02,0.16605056958108072,0.45913553709694804,0.33897216352100917,0
43020,0.02,0.16558213061513338,0.45838370175064025,0.33841624587040553,0
43080,0.02,0.16511576540336284,0.45763452563227552,0.33786257174725415,0
43140,0.02,0.1646514675065735,0.4568879978300201,0.33731113121299183,0
43200,0.02,0.16418923049162576,0.45614410747533612,0.33676191435994846,0
43260,0.02,0.16372904793114726,0.45540284374283585,0.3362149113113192,0
43320,0.02,0.1632709134032472,0.45466419585013612,0.33567011222113713,0
43380,0.02,0.16281482049123497,0.45392815305771272,0.33512750727424784,0
43440,0.02,0.16236076278334213,0.45319470466875639,0.33458708668628578,0
43500,0.02,0.16190873387244872,0.45246384002902773,0.33404884070364949,0
43560,0.02,0.16145872735581349,0.45173554852671371,0.33351275960348176,0
43620,0.02,0.16101073683480824,0.45100981959228426,0.33297883369364883,0
43680,0.02,0.16056475591465655,0.45028664269834889,0.33244705331272012,0
43740,0.02,0.16012077820417683,0.44956600735951419,0.33191740882995208,0
43800,0.02,0.15967879731552978,0.44884790313224154,0.33138989064527041,0
43860,0.02,0.15923880686397046,0.44813231961470551,0.33086448918925448,0
43920,0.02,0.158800800467605,0.44741924644665199,0.3303411949231243,0
43980,0.02,0.15836477174715205,0.44670867330925751,0.32981999833872622,0
44040,0.02,0.15793071432570924,0.44600058992498848,0.32930088995852097,0
44100,0.02,0.15749862182852414,0.4452949860574611,0.328783860335574,0
44160,0.02,0.15706848788277084,0.44459185151130132,0.32826890005354392,0
44220,0.02,0.15664030611733121,0.44389117613200557,0.32775599972667552,0
44280,0.02,0.15621407016258146,0.44319294980580176,0.32724514999979093,0
44340,0.02,0.15578977365018415,0.4424971624595106,0.32673634154828307,0
44400,0.02,0.15536741021288542,0.44180380406040737,0.32622956507811057,0
44460,0.02,0.15494697348431771,0.44111286461608401,0.32572481132579262,0
44520,0.02,0.15452845709880808,0.44042433417431176,0.32522207105840528,0
44580,0.02,0.15411185469119207,0.43973820282290399,0.3247213350735782,0
44640,0.02,0.15369715989663327,0.4390544606895796,0.32422259419949317,0
44700,0.02,0.15328436635044879,0.43837309794182683,0.32372583929488308,0
44760,0.02,0.15287346768794036,0.43769410478676685,0.32323106124903067,0
44820,0.02,0.15246445754423149,0.43701747147101894,0.32273825098176989,0
44880,0.02,0.15205732955411055,0.43634318828056462,0.32224739944348713,0
44940,0.02,0.15165207735187994,0.43567124554061332,0.32175849761512243,0
45000,0.02,0.15124869457121132,0.4350016336154679,0.32127153650817264,0
45060,0.02,0.15084717484500693,0.4343343429083904,0.32078650716469537,0
45120,0.02,0.15044751180526739,0.43366936386146854,0.32030340065731172,0
45180,0.02,0.15004969908296553,0.43300668695548239,0.31982220808921219,0
45240,0.02,0.14965373030792653,0.43234630270977137,0.31934292059416053,0
45300,0.02,0.1492595991087147,0.43168820168210187,0.31886552933650125,0
45360,0.02,0.14886729911252633,0.43103237446853476,0.31839002551116413,0
45420,0.02,0.14847682394508935,0.43037881170329378,0.3179164003436728,0
45480,0.02,0.14808816723056914,0.42972750405863402,0.31744464509015025,0
45540,0.02,0.14770132259148122,0.42907844224471064,0.31697475103732758,0
45600,0.02,0.14731628364861027,0.42843161700944837,0.31650670950255261,0
45660,0.02,0.14693304402093574,0.42778701913841088,0.31604051183379717,0
