时间/s,0.0 cm,0.1 cm,0.2 cm,0.3 cm,0.4 cm,0.5 cm,0.6 cm,0.7 cm,0.8 cm,0.9 cm,1.0 cm,1.1 cm,1.2 cm,1.3 cm,1.4 cm,1.5 cm,1.6 cm,1.7 cm,1.8 cm,1.9 cm,2.0 cm
156300,0.168991735029,0.168879641864,0.168542555528,0.167978020230,0.167181818560,0.166147771942,0.164867432442,0.163329630748,0.161519823568,0.159419148623,0.157003035283,0.154239110766,0.151083936355,0.147477692497,0.143335024805,0.138528086686,0.132851904040,0.125943164715,0.117044600952,0.103993350903,0.054379288950
156360,0.168961426379,0.168849368029,0.168512386285,0.167948025814,0.167152069989,0.166118341389,0.164838393667,0.163301059620,0.161491798725,0.159391752316,0.156976354501,0.154213238784,0.151058974921,0.147453755078,0.143312241625,0.138506613055,0.132831935347,0.125924966820,0.117028584500,0.103980329335,0.054375854217
156420,0.168931141608,0.168819118041,0.168482240796,0.167918054994,0.167122344793,0.166088933926,0.164809377632,0.163272510815,0.161463795719,0.159364377288,0.156949694368,0.154187386739,0.151034032629,0.147429835913,0.143289475706,0.138485155568,0.132811981528,0.125906782325,0.117012579664,0.103967317003,0.054372423771
156480,0.168900880686,0.168788891870,0.168452119030,0.167888107741,0.167092642944,0.166059549525,0.164780384307,0.163243984304,0.161435814522,0.159337023513,0.156923054856,0.154161554606,0.151009109455,0.147405934980,0.143266727025,0.138463714205,0.132792042565,0.125888611215,0.116996586433,0.103954313896,0.054368997605
156540,0.168870643582,0.168758689487,0.168422020957,0.167858184024,0.167062964410,0.166030188155,0.164751413664,0.163215480059,0.161407855105,0.159309690963,0.156896435940,0.154135742361,0.150984205375,0.147382052254,0.143243995563,0.138442288946,0.132772118439,0.125870453473,0.116980604791,0.103941320003,0.054365575711
156600,0.168840430265,0.168728510860,0.168391946547,0.167828283813,0.167033309163,0.166000849787,0.164722465674,0.163186998051,0.161379917442,0.159282379611,0.156869837593,0.154109949977,0.150959320366,0.147358187715,0.143221281296,0.138420879770,0.132752209134,0.125852309083,0.116964634726,0.103928335314,0.054362158083
156660,0.168810240706,0.168698355959,0.168361895770,0.167798407078,0.167003677172,0.165971534392,0.164693540309,0.163158538252,0.161352001504,0.159255089431,0.156843259789,0.154084177431,0.150934454403,0.147334341338,0.143198584205,0.138399486659,0.132732314629,0.125834178028,0.116948676221,0.103915359817,0.054358744712
156720,0.168780074874,0.168668224753,0.168331868594,0.167768553789,0.166974068408,0.165942241940,0.164664637538,0.163130100633,0.161324107265,0.159227820396,0.156816702504,0.154058424696,0.150909607462,0.147310513102,0.143175904267,0.138378109592,0.132712434908,0.125816060293,0.116932729265,0.103902393501,0.054355335593
156780,0.168749932739,0.168638117214,0.168301864991,0.167738723916,0.166944482841,0.165912972403,0.164635757335,0.163101685168,0.161296234696,0.159200572479,0.156790165709,0.154032691749,0.150884779520,0.147286702984,0.143153241462,0.138356748550,0.132692569952,0.125797955861,0.116916793843,0.103889436356,0.054351930716
156840,0.168719814269,0.168608033309,0.168271884930,0.167708917430,0.166914920441,0.165883725751,0.164606899669,0.163073291827,0.161268383771,0.159173345654,0.156763649381,0.154006978565,0.150859970553,0.147262910960,0.143130595767,0.138335403512,0.132672719743,0.125779864716,0.116900869941,0.103876488371,0.054348530076
156900,0.168689719436,0.168577973010,0.168241928381,0.167679134300,0.166885381180,0.165854501956,0.164578064513,0.163044920583,0.161240554461,0.159146139893,0.156737153494,0.153981285117,0.150835180537,0.147239137010,0.143107967163,0.138314074459,0.132652884263,0.125761786841,0.116884957545,0.103863549535,0.054345133665
