时间/s,0.0 cm,0.1 cm,0.2 cm,0.3 cm,0.4 cm,0.5 cm,0.6 cm,0.7 cm,0.8 cm,0.9 cm,1.0 cm,1.1 cm,1.2 cm,1.3 cm,1.4 cm,1.5 cm,1.6 cm,1.7 cm,1.8 cm,1.9 cm,2.0 cm
164280,0.165538297944,0.165430144925,0.165104896466,0.164560149050,0.163791775395,0.162793729495,0.161557745587,0.160072896602,0.158324956664,0.156295477852,0.153960432733,0.151288168412,0.148236216946,0.144746100553,0.140734383036,0.136076089810,0.130570835903,0.123863383629,0.115213076635,0.102503430906,0.054117243452
164340,0.165510801613,0.165402679769,0.165077524974,0.164532934131,0.163764780681,0.162767019683,0.161531386832,0.160046957003,0.158299506862,0.156270591806,0.153936188751,0.151264650557,0.148213517043,0.144724321148,0.140713641991,0.136056527911,0.130552630536,0.123846776544,0.115198441853,0.102491510888,0.054114307147
164400,0.165483325615,0.165375234921,0.165050173711,0.164505739310,0.163737805879,0.162740329542,0.161505047454,0.160021036430,0.158274075677,0.156245723909,0.153911962384,0.151241149720,0.148190833488,0.144702557342,0.140692915707,0.136036979827,0.130534437911,0.123830180952,0.115183817049,0.102479598819,0.054111374288
164460,0.165455869928,0.165347810357,0.165022842653,0.164478564560,0.163710850965,0.162713659050,0.161478727430,0.159995134860,0.158248663087,0.156220874138,0.153887753613,0.151217665880,0.148168166261,0.144680809115,0.140672204164,0.136017445542,0.130516258012,0.123813596839,0.115169202212,0.102467694692,0.054108444872
164520,0.165428434526,0.165320406051,0.164995531775,0.164451409859,0.163683915913,0.162687008181,0.161452426735,0.159969252270,0.158223269069,0.156196042472,0.153863562417,0.151194199018,0.148145515344,0.144659076450,0.140651507346,0.135997925040,0.130498090825,0.123797024192,0.115154597330,0.102455798497,0.054105518893
164580,0.165401019384,0.165293021980,0.164968241052,0.164424275183,0.163657000701,0.162660376913,0.161426145348,0.159943388637,0.158197893601,0.156171228888,0.153839388773,0.151170749113,0.148122880716,0.144637359328,0.140630825236,0.135978418306,0.130479936335,0.123780462997,0.115140002392,0.102443910225,0.054102596344
164640,0.165373624480,0.165265658120,0.164940970462,0.164397160506,0.163630105304,0.162633765222,0.161399883245,0.159917543940,0.158172536662,0.156146433367,0.153815232663,0.151147316146,0.148100262358,0.144615657731,0.140610157816,0.135958925323,0.130461794526,0.123763913242,0.115125417387,0.102432029868,0.054099677221
164700,0.165346249787,0.165238314445,0.164913719978,0.164370065806,0.163603229700,0.162607173085,0.161373640403,0.159891718154,0.158147198228,0.156121655886,0.153791094064,0.151123900096,0.148077660252,0.144593971641,0.140589505070,0.135939446075,0.130443665386,0.123747374913,0.115110842304,0.102420157416,0.054096761518
164760,0.165318895282,0.165210990932,0.164886489578,0.164342991058,0.163576373863,0.162580600478,0.161347416799,0.159865911258,0.158121878279,0.156096896423,0.153766972957,0.151100500943,0.148055074377,0.144572301040,0.140568866980,0.135919980546,0.130425548898,0.123730847997,0.115096277131,0.102408292861,0.054093849230
164820,0.165291560941,0.165183687557,0.164859279237,0.164315936238,0.163549537771,0.162554047378,0.161321212410,0.159840123230,0.158096576791,0.156072154958,0.153742869319,0.151077118667,0.148032504716,0.144550645908,0.140548243528,0.135900528721,0.130407445049,0.123714332482,0.115081721857,0.102396436194,0.054090940350
164880,0.165264246740,0.165156404295,0.164832088932,0.164288901323,0.163522721400,0.162527513762,0.161295027212,0.159814354045,0.158071293743,0.156047431468,0.153718783132,0.151053753249,0.148009951249,0.144529006229,0.140527634699,0.135881090583,0.130389353823,0.123697828354,0.115067176472,0.102384587406,0.054088034873
164940,0.165236952653,0.165129141122,0.164804918637,0.164261886288,0.163495924725,0.162500999606,0.161268861183,0.159788603683,0.158046029114,0.156022725933,0.153694714373,0.151030404668,0.147987413957,0.144507381984,0.140507040474,0.135861666116,0.130371275207,0.123681335601,0.115052640963,0.102372746489,0.054085132795
165000,0.165209678658,0.165101898015,0.164777768329,0.164234891110,0.163469147724,0.162474504886,0.161242714301,0.159762872121,0.158020782880,0.155998038331,0.153670663022,0.151007072905,0.147964892820,0.144485773156,0.140486460837,0.135842255305,0.130353209186,0.123664854208,0.115038115319,0.102360913433,0.054082234109
165060,0.165182424730,0.165074674948,0.164750637985,0.164207915765,0.163442390373,0.162448029581,0.161216586541,0.159737159335,0.157995555020,0.155973368641,0.153646629060,0.150983757940,0.147942387821,0.144464179725,0.140465895771,0.135822858134,0.130335155744,0.123648384164,0.115023599530,0.102349088230,0.054079338810
165120,0.165155190845,0.165047471899,0.164723527579,0.164180960228,0.163415652649,0.162421573666,0.161190477882,0.159711465305,0.157970345513,0.155948716842,0.153622612464,0.150960459752,0.147919898939,0.144442601674,0.140445345258,0.135803474587,0.130317114869,0.123631925455,0.115009093585,0.102337270872,0.054076446893
165180,0.165127976978,0.165020288842,0.164696437089,0.164154024478,0.163388934528,0.162395137118,0.161164388301,0.159685790007,0.157945154336,0.155924082912,0.153598613215,0.150937178322,0.147897426156,0.144421038985,0.140424809283,0.135784104648,0.130299086544,0.123615478068,0.114994597471,0.102325461348,0.054073558352
165240,0.165100783107,0.164993125755,0.164669366491,0.164127108489,0.163362235986,0.162368719914,0.161138317774,0.159660133419,0.157919981468,0.155899466830,0.153574631292,0.150913913631,0.147874969453,0.144399491640,0.140404287827,0.135764748301,0.130281070756,0.123599041991,0.114980111178,0.102313659652,0.054070673181
165300,0.165073609207,0.164965982613,0.164642315760,0.164100212238,0.163335557000,0.162342322032,0.161112266279,0.159634495519,0.157894826886,0.155874868576,0.153550666674,0.150890665658,0.147852528811,0.144377959620,0.140383780874,0.135745405531,0.130263067491,0.123582617210,0.114965634696,0.102301865773,0.054067791376
165360,0.165046455253,0.164938859392,0.164615284872,0.164073335701,0.163308897547,0.162315943448,0.161086233794,0.159608876285,0.157869690570,0.155850288127,0.153526719342,0.150867434384,0.147830104212,0.144356442909,0.140363288408,0.135726076322,0.130245076734,0.123566203713,0.114951168012,0.102290079704,0.054064912931
165420,0.165019321223,0.164911756069,0.164588273806,0.164046478856,0.163282257603,0.162289584138,0.161060220296,0.159583275694,0.157844572498,0.155825725464,0.153502789274,0.150844219790,0.147807695636,0.144334941489,0.140342810411,0.135706760659,0.130227098470,0.123549801486,0.114936711116,0.102278301436,0.054062037840
165480,0.164992207093,0.164884672619,0.164561282535,0.164019641678,0.163255637146,0.162263244081,0.161034225761,0.159557693724,0.157819472647,0.155801180564,0.153478876451,0.150821021855,0.147785303064,0.144313455340,0.140322346866,0.135687458525,0.130209132685,0.123533410518,0.114922263997,0.102266530959,0.054059166098
165540,0.164965112838,0.164857609020,0.164534311037,0.163992824143,0.163229036151,0.162236923253,0.161008250169,0.159532130354,0.157794390997,0.155776653407,0.153454980851,0.150797840560,0.147762926479,0.144291984446,0.140301897757,0.135668169905,0.130191179366,0.123517030794,0.114907826644,0.102254768266,0.054056297700
165600,0.164938038435,0.164830565246,0.164507359289,0.163966026230,0.163202454597,0.162210621631,0.160982293495,0.159506585561,0.157769327526,0.155752143972,0.153431102455,0.150774675886,0.147740565861,0.144270528789,0.140281463066,0.135648894783,0.130173238497,0.123500662303,0.114893399046,0.102243013348,0.054053432641
