time_s,R_m,half_length_m,C_min_node,Cmax_lower,Cmax_upper,volume_reference_mean
9120.0,0.015865333333333335,0.125,0.7457554104775134,2.514880636257302,2.514880636257302,1.7575978123118468
9180.0,0.015853000000000003,0.125,0.743364503663012,2.5132826756267868,2.5132826756267868,1.753393060480159
9240.0,0.01584066666666667,0.125,0.7410004446066243,2.511642952359128,2.511642952359128,1.7491989835107353
9300.0,0.015828333333333333,0.125,0.7387065017779024,2.5099614040619853,2.5099614040619853,1.7450171416617613
9360.0,0.015816,0.125,0.7363991925608458,2.508238049820115,2.508238049820115,1.7408455466495738
9420.0,0.015803666666666667,0.125,0.7341145470679862,2.5064729658619487,2.5064729658619487,1.7366842720971745
9480.0,0.015791333333333334,0.125,0.7319050816104072,2.5046662453944046,2.5046662453944046,1.7325335348602493
9540.0,0.015779,0.125,0.7296988829381239,2.5028179809659465,2.5028179809659465,1.7283927357040267
9600.0,0.01576666666666667,0.125,0.7274151090865307,2.50092826234613,2.50092826234613,1.7242630038534368
9660.0,0.015754333333333335,0.125,0.7251855306971834,2.4989971550770935,2.4989971550770935,1.7201447473561498
9720.0,0.015742000000000003,0.125,0.7229215905233494,2.4970247308609417,2.4970247308609417,1.7160354556880528
9780.0,0.015729666666666666,0.125,0.7205859963070967,2.495011136491577,2.495011136491577,1.7119374782011316
9840.0,0.015717333333333333,0.125,0.7183385409775127,2.492956559983273,2.492956559983273,1.7078514993531204
9900.0,0.015705,0.125,0.7161059841922265,2.4908612236699597,2.4908612236699597,1.7037747608321978
9960.0,0.015692666666666667,0.125,0.713964372167344,2.4887254380729127,2.4887254380729127,1.6997082929961786
10020.0,0.015680333333333334,0.125,0.7118460133269277,2.4865495236888937,2.4865495236888937,1.6956512385570983
10080.0,0.015668,0.125,0.7096806997351464,2.4843337482944965,2.4843337482944965,1.691604353311964
10140.0,0.01565566666666667,0.125,0.7075500068214212,2.482078311346203,2.482078311346203,1.6875684464532883
10200.0,0.015643333333333335,0.125,0.7053949184687521,2.479783368285761,2.479783368285761,1.6835417707854887
10260.0,0.015631000000000003,0.125,0.7031683424927151,2.4774491243401586,2.4774491243401586,1.6795246641029398
10320.0,0.015618666666666668,0.125,0.7009983939516625,2.475075822466148,2.475075822466148,1.6755182163341977
10380.0,0.015606333333333335,0.125,0.6988777233403247,2.472663750619399,2.472663750619399,1.6715217635937214
10440.0,0.015594,0.125,0.6967357128842935,2.470213269254266,2.470213269254266,1.667534047224519
10500.0,0.015581666666666667,0.125,0.6944792552449627,2.4677247673683196,2.4677247673683196,1.6635570223587752
10560.0,0.015569333333333334,0.125,0.6923414701472167,2.4651985894023123,2.4651985894023123,1.6595913237367728
10620.0,0.015557000000000001,0.125,0.6903305509020018,2.462635100686852,2.462635100686852,1.6556353305933547
10680.0,0.015544666666666667,0.125,0.6884008390230019,2.4600347748240177,2.4600347748240177,1.6516885161021269
10740.0,0.015532333333333334,0.125,0.6864022480964195,2.4573980639276978,2.4573980639276978,1.647751373878426
10800.0,0.01552,0.125,0.6843727409685368,2.45472524782543,2.45472524782543,1.6438222506635554
10860.0,0.015506,0.125,0.6823804783432683,2.4520161898909487,2.4520161898909487,1.6399012169090827
10920.0,0.015492,0.125,0.680344445652611,2.4492707550802364,2.4492707550802364,1.6359890834415793
10980.0,0.015478,0.125,0.6782711856798882,2.446489143685944,2.446489143685944,1.6320871332866638
11040.0,0.015464,0.125,0.6762792937582558,2.4436716020971008,2.4436716020971008,1.6281954989899206
11100.0,0.01545,0.125,0.674304977060859,2.4408184889860665,2.4408184889860665,1.6243119680061349
11160.0,0.015436,0.125,0.6723036099278491,2.4379302879401252,2.4379302879401252,1.6204373642991825
11220.0,0.015422,0.125,0.670194709309868,2.4350074707855307,2.4350074707855307,1.6165717046082777
11280.0,0.015408000000000002,0.125,0.668226072525084,2.4320504493769293,2.4320504493769293,1.6127153859870682
11340.0,0.015394000000000001,0.125,0.6662822795492217,2.4290596855006563,2.4290596855006563,1.6088688489402467
11400.0,0.015380000000000001,0.125,0.6643737222607579,2.4260357290109074,2.4260357290109074,1.6050310033936486
11460.0,0.015366000000000001,0.125,0.6624386558714396,2.4229790786945125,2.4229790786945125,1.601201083356452
11520.0,0.015352000000000001,0.125,0.660407527830529,2.4198901502147647,2.4198901502147647,1.5973802913884052
11580.0,0.015338000000000001,0.125,0.6584656421709757,2.4167692847543023,2.4167692847543023,1.5935675025705387
11640.0,0.015324,0.125,0.656528540854142,2.4136168594236227,2.4136168594236227,1.589762173213545
11700.0,0.01531,0.125,0.6545185243555598,2.41043336473303,2.41043336473303,1.5859659833209299
11760.0,0.015296,0.125,0.6526288087609114,2.407219235482691,2.407219235482691,1.5821790917054712
11820.0,0.015282,0.125,0.6508544373990623,2.4039748953296796,2.4039748953296796,1.578401158520758
