time_s,R_m,half_length_m,C_min_node,Cmax_lower,Cmax_upper,volume_reference_mean
3420.0,0.018019,0.125,0.37848218375843484,2.5499999979189205,2.5499999979189205,2.1776813199088845
3480.0,0.017992666666666667,0.125,0.37520528260464436,2.549999996475163,2.549999996475163,2.1723296929103335
3540.0,0.017966333333333334,0.125,0.37190055512669723,2.549999994143079,2.549999994143079,2.166993494736553
3600.0,0.01794,0.125,0.36886536082237686,2.5499999904438297,2.5499999904438297,2.161671600104763
3660.0,0.017909666666666667,0.125,0.36599571213591464,2.5499999846749715,2.5499999846749715,2.1563626252374544
3720.0,0.017879333333333334,0.125,0.3631149535566486,2.5499999758227516,2.5499999758227516,2.151066474518231
3780.0,0.017849,0.125,0.360405483978905,2.549999962449463,2.549999962449463,2.145782606830152
3840.0,0.017818666666666667,0.125,0.3576428094986474,2.549999942544895,2.549999942544895,2.140510044902178
3900.0,0.017788333333333333,0.125,0.35480911516406355,2.549999913337916,2.549999913337916,2.13524838581774
3960.0,0.017758,0.125,0.3520331591016125,2.5499998710601215,2.5499998710601215,2.129998362077897
4020.0,0.017727666666666666,0.125,0.3491440037273728,2.5499998106526074,2.5499998106526074,2.124759489717171
4080.0,0.017697333333333336,0.125,0.3461221068636426,2.5499997254086484,2.5499997254086484,2.11953169062387
4140.0,0.017667000000000002,0.125,0.34333708887010955,2.5499996065434436,2.5499996065434436,2.1143158800098196
4200.0,0.01763666666666667,0.125,0.3406090437807665,2.5499994426832924,2.5499994426832924,2.1091113016942784
4260.0,0.017606333333333335,0.125,0.3378907575590165,2.549999219268178,2.549999219268178,2.10391729724593
4320.0,0.017576,0.125,0.3354551095973804,2.549998917859147,2.549998917859147,2.0987335260787
4380.0,0.017545666666666668,0.125,0.33285886678258136,2.549998515340716,2.549998515340716,2.0935596182607363
4440.0,0.017515333333333334,0.125,0.33003097559958766,2.5499979830149346,2.5499979830149346,2.0883962289388998
4500.0,0.017485,0.125,0.32734575533945115,2.549997285577329,2.549997285577329,2.083243602160822
4560.0,0.017454666666666667,0.125,0.3248064461864353,2.5499963799803815,2.5499963799803815,2.078101607757585
4620.0,0.017424333333333333,0.125,0.32236891239400817,2.5499952142110374,2.5499952142110374,2.0729692390952046
4680.0,0.017394,0.125,0.320052374797056,2.5499937259675747,2.5499937259675747,2.067846410466008
4740.0,0.017363666666666666,0.125,0.3177553034347145,2.5499918412129254,2.5499918412129254,2.062733430096588
4800.0,0.017333333333333333,0.125,0.3153840246732261,2.5499894726079364,2.5499894726079364,2.0576286276971008
4860.0,0.017303,0.125,0.3128685553801984,2.5499865178409884,2.5499865178409884,2.0525321963369416
4920.0,0.017272666666666665,0.125,0.3105177674539248,2.549982857888258,2.549982857888258,2.047445169368961
4980.0,0.017242333333333335,0.125,0.30807612842267657,2.5499783552234887,2.5499783552234887,2.042367713916668
5040.0,0.017212,0.125,0.3054097417603565,2.5499728520390397,2.5499728520390397,2.0373001687653423
5100.0,0.017181666666666668,0.125,0.30284376735650187,2.549966168445433,2.549966168445433,2.0322425341284687
5160.0,0.017151333333333334,0.125,0.3005562176944545,2.549958100694945,2.549958100694945,2.02719414678212
5220.0,0.017121,0.125,0.2983273640278843,2.5499484196148154,2.5499484196148154,2.022154004701864
5280.0,0.017090666666666667,0.125,0.2958542381914451,2.5499368690198647,2.5499368690198647,2.017122369452009
5340.0,0.017060333333333334,0.125,0.29354664927805674,2.549923163820633,2.549923163820633,2.012100097034585
5400.0,0.01703,0.125,0.29114879238526137,2.5499069880999374,2.5499069880999374,2.007086466427946
5460.0,0.017004000000000002,0.125,0.28894433609055187,2.5498879989865486,2.5498879989865486,2.0020824108010222
5520.0,0.016978,0.125,0.286799162778469,2.5498658237435876,2.5498658237435876,1.9970887941571136
5580.0,0.016952,0.125,0.2844387399373028,2.5498400525855955,2.5498400525855955,1.9921043169463193
5640.0,0.016926,0.125,0.28214038771206207,2.5498102414198236,2.5498102414198236,1.9871297338599663
5700.0,0.016900000000000002,0.125,0.27990815939669583,2.5497759108026514,2.5497759108026514,1.9821651731227612
5760.0,0.016874,0.125,0.27774832088834794,2.5497365456811902,2.5497365456811902,1.977210487446854
5820.0,0.016848,0.125,0.27534269581680715,2.5496915954771047,2.5496915954771047,1.9722658602644552
5880.0,0.016822,0.125,0.27305800947974396,2.5496404737687137,2.5496404737687137,1.9673321239306762
5940.0,0.016796000000000002,0.125,0.27100863169459355,2.5495825582111844,2.5495825582111844,1.9624084313329049
6000.0,0.01677,0.125,0.2692107338162717,2.549517191925727,2.549517191925727,1.9574935802004751
6060.0,0.016744000000000002,0.125,0.26722217317573815,2.5494436846975943,2.5494436846975943,1.9525884124184416
6120.0,0.016718,0.125,0.2649804075450435,2.5493613113145335,2.5493613113145335,1.9476921687222521
6180.0,0.016692000000000002,0.125,0.26296253309020906,2.5492693093482792,2.5492693093482792,1.9428057613936591
6240.0,0.016666,0.125,0.2610483410405256,2.5491668812138313,2.5491668812138313,1.9379285425492887
6300.0,0.016640000000000002,0.125,0.2590482301242859,2.5490531989505962,2.5490531989505962,1.9330606409469127
6360.0,0.016614,0.125,0.25685047105707537,2.5489274057211144,2.5489274057211144,1.9282013128533244
6420.0,0.016588,0.125,0.25463916902884315,2.5487886146072136,2.5487886146072136,1.92335140792123
6480.0,0.016562,0.125,0.25233325452368877,2.5486359112630583,2.5486359112630583,1.918511447575721
6540.0,0.016536000000000002,0.125,0.2504078770616298,2.548468359099734,2.548468359099734,1.9136815612804854
6600.0,0.01651,0.125,0.24844044289257122,2.548285004699496,2.548285004699496,1.9088606560321544
6660.0,0.016484,0.125,0.2463262510658473,2.5480848806953436,2.5480848806953436,1.904049246495481
6720.0,0.016458,0.125,0.24424219714526424,2.5478670017272105,2.5478670017272105,1.8992482768636465
6780.0,0.016432000000000002,0.125,0.2422884140034106,2.547630362374406,2.547630362374406,1.894456708409756
6840.0,0.016406,0.125,0.24027368100347254,2.5473739460978964,2.5473739460978964,1.8896743376182532
6900.0,0.01638,0.125,0.23844798340601348,2.547096730741593,2.547096730741593,1.8849018722431006
6960.0,0.016354,0.125,0.2367245026177431,2.5467976860849735,2.5467976860849735,1.8801383131462932
7020.0,0.016328000000000002,0.125,0.23487000290329096,2.5464757746158826,2.5464757746158826,1.8753829467189784
7080.0,0.016302,0.125,0.2329384694796539,2.5461299503393744,2.5461299503393744,1.870636217390145
7140.0,0.016276,0.125,0.23108736948816824,2.5457591548448146,2.5457591548448146,1.8658993079287958
7200.0,0.01625,0.125,0.22915646854979818,2.5453623249388553,2.5453623249388553,1.8611705948274395
7260.0,0.016238,0.125,0.22724210749541346,2.5449387816621694,2.5449387816621694,1.8564518187702022
7320.0,0.016226,0.125,0.22517997485460864,2.5444879550495862,2.5444879550495862,1.8517464749053394
7380.0,0.016214,0.125,0.22323955498491987,2.544008963257143,2.544008963257143,1.8470561368384657
7440.0,0.016202,0.125,0.2212381051386989,2.5435009448825316,2.5435009448825316,1.8423801739544587
7500.0,0.01619,0.125,0.21937538057448525,2.5429630706164166,2.5429630706164166,1.8377185990674385
7560.0,0.016178,0.125,0.21754467691391485,2.5423945480193364,2.5423945480193364,1.8330709979698643
7620.0,0.016166,0.125,0.21555530449763285,2.541794616566621,2.541794616566621,1.8284365980499855
7680.0,0.016154,0.125,0.21365043126238176,2.5411625395731825,2.5411625395731825,1.8238167489437607
7740.0,0.016142,0.125,0.21189360241627053,2.5404975981274625,2.5404975981274625,1.8192114618820603
7800.0,0.016130000000000002,0.125,0.2100110454233705,2.5397991033478986,2.5397991033478986,1.8146186822232826
7860.0,0.016118,0.125,0.2083139206017998,2.539066402227282,2.539066402227282,1.8100390435604532
7920.0,0.016106000000000002,0.125,0.20665577873028204,2.538298862150544,2.538298862150544,1.8054722976339206
7980.0,0.016094,0.125,0.20480558283012057,2.537495865220759,2.537495865220759,1.8009185686482958
8040.0,0.016082000000000003,0.125,0.20302354014350274,2.5366568024798677,2.5366568024798677,1.7963782641548907
8100.0,0.01607,0.125,0.2012728015936394,2.535781075246685,2.535781075246685,1.7918525942947734
8160.0,0.016058,0.125,0.19960982219975018,2.5348681260041603,2.5348681260041603,1.7873410110895005
8220.0,0.016046,0.125,0.19797125565951243,2.533917446796632,2.533917446796632,1.7828413180724425
8280.0,0.016034,0.125,0.1963721423989284,2.5329285790430567,2.5329285790430567,1.7783551560803184
8340.0,0.016022,0.125,0.1945903507621,2.531901086899649,2.531901086899649,1.7738822422682292
8400.0,0.01601,0.125,0.19288331024287161,2.530834538395816,2.530834538395816,1.7694233845963843
8460.0,0.015998000000000002,0.125,0.19125584065122606,2.5297285279551405,2.5297285279551405,1.7649779917560835
8520.0,0.015986,0.125,0.18969951523151496,2.528582707282918,2.528582707282918,1.760544765375008
8580.0,0.015974000000000002,0.125,0.18809882452161747,2.5273967863607503,2.5273967863607503,1.756123388503173
8640.0,0.015962,0.125,0.18651045703444102,2.526170493219409,2.526170493219409,1.7517156845745596
8700.0,0.015950000000000002,0.125,0.18480628701021415,2.5249035465594707,2.5249035465594707,1.7473215445779215
8760.0,0.015938,0.125,0.1831496460156555,2.5235956748555455,2.5235956748555455,1.7429406456929302
8820.0,0.015926000000000003,0.125,0.18144633414697117,2.522246661920371,2.522246661920371,1.7385719030278755
8880.0,0.015914,0.125,0.17992340656685252,2.5208563623615334,2.5208563623615334,1.7342158584976217
8940.0,0.015902000000000003,0.125,0.1782320842023948,2.519424682941962,2.519424682941962,1.7298734687128228
9000.0,0.01589,0.125,0.17676055853691405,2.5179515459161386,2.5179515459161386,1.7255439437800075
9060.0,0.01587766666666667,0.125,0.17555180745251892,2.5164368536411157,2.5164368536411157,1.7212269145858399
9120.0,0.015865333333333335,0.125,0.17406093007744536,2.514880543888898,2.514880543888898,1.7169223333287125
9180.0,0.015853000000000003,0.125,0.1724162699256079,2.513282571529274,2.513282571529274,1.7126294552562067
9240.0,0.015840666666666666,0.125,0.17086571177938428,2.5116428362917,2.5116428362917,1.7083486211090284
9300.0,0.015828333333333333,0.125,0.1694814944186807,2.5099612757884313,2.5099612757884313,1.704081472664664
9360.0,0.015816,0.125,0.16796886802206132,2.5082379091101394,2.5082379091101394,1.6998258981408914
9420.0,0.015803666666666667,0.125,0.166525146263187,2.506472812493218,2.506472812493218,1.6955819632244586
9480.0,0.015791333333333334,0.125,0.16518368239950282,2.504666079152546,2.504666079152546,1.6913498971347027
9540.0,0.015779,0.125,0.16381330977079334,2.502817801644691,2.502817801644691,1.6871290553881044
9600.0,0.01576666666666667,0.125,0.1623817924521928,2.5009280697482126,2.5009280697482126,1.6829206227108622
9660.0,0.015754333333333335,0.125,0.16103240881211275,2.49899694901254,2.49899694901254,1.6787250126553226
9720.0,0.015742000000000003,0.125,0.1595037044201404,2.497024511145156,2.497024511145156,1.6745395679146928
9780.0,0.015729666666666666,0.125,0.15801161750349568,2.495010902948506,2.495010902948506,1.670366760492918
9840.0,0.015717333333333333,0.125,0.15664831722310282,2.49295631244503,2.49295631244503,1.66620730586033
9900.0,0.015705,0.125,0.15519164930296792,2.490860961975182,2.490860961975182,1.6620582825502903
9960.0,0.015692666666666667,0.125,0.15396646994399735,2.4887251620711868,2.4887251620711868,1.6579207783124872
10020.0,0.015680333333333334,0.125,0.15265082977109207,2.4865492332406824,2.4865492332406824,1.6537938818270335
10080.0,0.015668,0.125,0.1513746137954359,2.4843334432713253,2.4843334432713253,1.6496783837498918
10140.0,0.01565566666666667,0.125,0.15011238425734655,2.4820779916292706,2.4820779916292706,1.6455751232210876
10200.0,0.015643333333333335,0.125,0.14876954554196653,2.479783033762538,2.479783033762538,1.6414822509144944
10260.0,0.015631000000000003,0.125,0.14727151797293406,2.477448774907516,2.477448774907516,1.6374001053207756
10320.0,0.015618666666666668,0.125,0.14599003317173814,2.4750754580290746,2.4750754580290746,1.6333298419926356
10380.0,0.015606333333333335,0.125,0.1446607356732164,2.472663371091434,2.472663371091434,1.629270746726669
10440.0,0.015594,0.125,0.14330859367569537,2.470212874558686,2.470212874558686,1.6252214918479042
10500.0,0.015581666666666667,0.125,0.1418065796611755,2.4677243574409906,2.4677243574409906,1.6211841235285822
10560.0,0.015569333333333334,0.125,0.14060038720150445,2.4651981641873664,2.4651981641873664,1.61715930948115
10620.0,0.015557000000000001,0.125,0.13946091107600242,2.4626346601357767,2.4626346601357767,1.6131453374081746
10680.0,0.015544666666666667,0.125,0.1385088675642255,2.4600343189013434,2.4600343189013434,1.609141656037398
10740.0,0.015532333333333334,0.125,0.13737197712358623,2.4573975926125105,2.4573975926125105,1.6051487712965913
10800.0,0.01552,0.125,0.1360870242733094,2.4547247611061267,2.4547247611061267,1.6011649207098104
10860.0,0.015506,0.125,0.1348753911140418,2.4520156877607553,2.4520156877607553,1.5971901997042965
10920.0,0.015492,0.125,0.1336196330634715,2.449270237539201,2.449270237539201,1.5932254801922403
10980.0,0.015478,0.125,0.13240572951741278,2.4464886107427324,2.4464886107427324,1.5892721058621213
11040.0,0.015464,0.125,0.1313313923801637,2.4436710537667756,2.4436710537667756,1.585330209764118
11100.0,0.01545,0.125,0.1301374361129431,2.4408179252919835,2.4408179252919835,1.5813974538529725
11160.0,0.015436,0.125,0.12900554352697377,2.437929708918672,2.437929708918672,1.5774747051326796
11220.0,0.015422,0.125,0.12757761919337926,2.435006876483812,2.435006876483812,1.5735619640360847
11280.0,0.015408000000000002,0.125,0.12653153051362334,2.432049839849044,2.432049839849044,1.5696596507812672
11340.0,0.015394000000000001,0.125,0.12549003594924255,2.4290590608091773,2.4290590608091773,1.5657682366644627
11400.0,0.015380000000000001,0.125,0.12445150852372695,2.4260350892318,2.4260350892318,1.5618865542943094
11460.0,0.015366000000000001,0.125,0.12331866844704825,2.4229784239127774,2.4229784239127774,1.5580137988394163
11520.0,0.015352000000000001,0.125,0.12208949044934934,2.419889480526008,2.419889480526008,1.5541512213680653
11580.0,0.015338000000000001,0.125,0.12086918766929501,2.416768600259543,2.416768600259543,1.550297628370208
11640.0,0.015324,0.125,0.11969591448477222,2.4136161602301964,2.4136161602301964,1.5464524577702266
11700.0,0.01531,0.125,0.11844326721408416,2.4104326509610976,2.4104326509610976,1.5426174651114957
11760.0,0.015296,0.125,0.11745933448987493,2.4072185072583197,2.4072185072583197,1.5387928170280358
11820.0,0.015282,0.125,0.11664622893058396,2.4039741527852008,2.4039741527852008,1.534978159897047
11880.0,0.015268,0.125,0.11559818292980178,2.4007000776714222,2.4007000776714222,1.5311725267385623
11940.0,0.015254,0.125,0.11452564641890813,2.397396678127427,2.397396678127427,1.527376725484602
12000.0,0.01524,0.125,0.11342009414713043,2.3940642027834813,2.3940642027834813,1.5235895330340883
12060.0,0.015226,0.125,0.11263384780595194,2.390702967201824,2.390702967201824,1.519810885526062
12120.0,0.015212,0.125,0.11156502065650367,2.3873133980284216,2.3873133980284216,1.5160407682279362
12180.0,0.015198000000000001,0.125,0.11038224802838993,2.3838958182678462,2.3838958182678462,1.5122792474918583
12240.0,0.015184000000000001,0.125,0.10931316058623304,2.3804504027816797,2.3804504027816797,1.5085283004838785
12300.0,0.015170000000000001,0.125,0.10837138034278657,2.376977411981127,2.376977411981127,1.5047881106156211
12360.0,0.015156000000000001,0.125,0.10730185413913391,2.373477363859314,2.373477363859314,1.5010570547440631
12420.0,0.015142000000000001,0.125,0.10620786480085508,2.3699509483765837,2.3699509483765837,1.4973337388919892
12480.0,0.015128,0.125,0.10530183870085073,2.366398829504128,2.366398829504128,1.493619187758878
12540.0,0.015114,0.125,0.10421742126089918,2.3628215414008635,2.3628215414008635,1.4899136840502916
12600.0,0.0151,0.125,0.10353915182303373,2.3592194415236754,2.3592194415236754,1.4862172620865275
12660.0,0.015089,0.125,0.10272484950342789,2.355593566125039,2.355593566125039,1.4825304477336565
12720.0,0.015078000000000001,0.125,0.10159061847298596,2.351944948887594,2.351944948887594,1.4788518651638634
12780.0,0.015067,0.125,0.10060625692822664,2.34827380486184,2.34827380486184,1.475182109962483
12840.0,0.015056,0.125,0.09977477799294424,2.34458035457335,2.34458035457335,1.4715214106293124
12900.0,0.015045000000000001,0.125,0.0991684891440391,2.34086494109916,2.34086494109916,1.467871091458335
12960.0,0.015034,0.125,0.09815315618622111,2.337127871597303,2.337127871597303,1.4642302765016
13020.0,0.015023,0.125,0.0971787480817291,2.333369351875764,2.333369351875764,1.4605990829912874
13080.0,0.015012000000000001,0.125,0.09638471849680949,2.329589636639033,2.329589636639033,1.4569777713509877
13140.0,0.015001,0.125,0.09554467966917825,2.3257892140366536,2.3257892140366536,1.453364866130073
13200.0,0.01499,0.125,0.09445538494317995,2.3219686985906876,2.3219686985906876,1.4497605053300917
13260.0,0.014979000000000001,0.125,0.09376694594921695,2.3181284995575187,2.3181284995575187,1.44616624082967
13320.0,0.014968,0.125,0.09287144670026226,2.314268931892629,2.314268931892629,1.442581208981656
13380.0,0.014957,0.125,0.09217906964359722,2.3103904101686217,2.3103904101686217,1.439004349588949
13440.0,0.014946000000000001,0.125,0.09140059045938473,2.3064933353875228,2.3064933353875228,1.4354366648561572
13500.0,0.014935,0.125,0.0906243246623492,2.302577962267393,2.302577962267393,1.4318781602926258
13560.0,0.014924,0.125,0.08985059323599515,2.298644432941262,2.298644432941262,1.42832873856611
13620.0,0.014913000000000001,0.125,0.08875801728249963,2.294692993518747,2.294692993518747,1.4247879607123322
13680.0,0.014902,0.125,0.08802013711761743,2.290723974787236,2.290723974787236,1.421255482616126
13740.0,0.014891,0.125,0.08714518007904934,2.2867378581545172,2.2867378581545172,1.4177322444812588
13800.0,0.01488,0.125,0.08625927376491403,2.2827351501909146,2.2827351501909146,1.4142184018077273
13860.0,0.014869,0.125,0.08534451179922845,2.2787162474719627,2.2787162474719627,1.4107133770315428
13920.0,0.014858,0.125,0.08465690059585194,2.274681641231306,2.274681641231306,1.4072165036257585
13980.0,0.014847,0.125,0.08401758551229892,2.2706319072333683,2.2706319072333683,1.4037279525072304
14040.0,0.014836,0.125,0.08337074578336275,2.266567435449753,2.266567435449753,1.4002479782905026
14100.0,0.014825,0.125,0.08276963615367619,2.26248829901684,2.26248829901684,1.3967762650312043
14160.0,0.014814,0.125,0.08212272220569515,2.2583944785877863,2.2583944785877863,1.3933133097318509
14220.0,0.014803,0.125,0.08147728058112114,2.2542859772298742,2.2542859772298742,1.389859234952124
14280.0,0.014792,0.125,0.08061121670752248,2.2501628889834584,2.2501628889834584,1.3864132699107075
14340.0,0.014781,0.125,0.07972634554598772,2.2460255037179886,2.2460255037179886,1.3829762021927139
14400.0,0.01477,0.125,0.07900913771844997,2.241874237015367,2.241874237015367,1.3795477323202707
14460.0,0.01476,0.125,0.07846383550266939,2.2377100074851555,2.2377100074851555,1.3761275900764844
14520.0,0.014750000000000001,0.125,0.07782560753514219,2.2335337978644296,2.2335337978644296,1.372716414310399
14580.0,0.01474,0.125,0.07717707946125277,2.2293459854000903,2.2293459854000903,1.3693138258025515
14640.0,0.01473,0.125,0.0765341095184128,2.225146758371042,2.225146758371042,1.3659197975073596
14700.0,0.01472,0.125,0.07589916964623146,2.220936344334083,2.220936344334083,1.3625342991750085
14760.0,0.01471,0.125,0.07527319558154803,2.216715012523194,2.216715012523194,1.359157299229222
14820.0,0.014700000000000001,0.125,0.07465665909961626,2.2124830444657038,2.2124830444657038,1.355788765327409
14880.0,0.01469,0.125,0.07404984071600088,2.2082407220156663,2.2082407220156663,1.3524286646514079
14940.0,0.01468,0.125,0.07345292747455111,2.2039883238846865,2.2039883238846865,1.3490769640941322
15000.0,0.01467,0.125,0.07286605351359225,2.199726124912457,2.199726124912457,1.3457336303846406
15060.0,0.01466,0.125,0.07228932129660573,2.195454396011485,2.195454396011485,1.3423986301823434
15120.0,0.01465,0.125,0.07172281160756927,2.1911734043030107,2.1911734043030107,1.339071930141972
15180.0,0.01464,0.125,0.07116658895517322,2.186883413237753,2.186883413237753,1.3357534969596447
15240.0,0.01463,0.125,0.07062070556216382,2.182584682709743,2.182584682709743,1.3324432974145224
15300.0,0.014620000000000001,0.125,0.07008520295927538,2.178277469139936,2.178277469139936,1.3291412983965114
15360.0,0.01461,0.125,0.06956011289066162,2.1739620255359533,2.1739620255359533,1.325847466926792
15420.0,0.0146,0.125,0.06904545793756375,2.1696386015464064,2.1696386015464064,1.3225617701767307
15480.0,0.01459,0.125,0.06854125206435403,2.165307443513513,2.165307443513513,1.3192841754854812
15540.0,0.014580000000000001,0.125,0.06804750069232622,2.160968794513904,2.160968794513904,1.3160146503724968
15600.0,0.01457,0.125,0.06756420064234754,2.1566228943969628,2.1566228943969628,1.3127531625479871
15660.0,0.01456,0.125,0.06709134011108922,2.1522699798120906,2.1522699798120906,1.3094996799196332
15720.0,0.01455,0.125,0.06662889852027293,2.1479102842485878,2.1479102842485878,1.3062541706017832
15780.0,0.014539999999999999,0.125,0.06617684659981096,2.1435440380709943,2.1435440380709943,1.303016602922264
15840.0,0.01453,0.125,0.06573514629643146,2.139171468541929,2.139171468541929,1.2997869454262054
15900.0,0.01452,0.125,0.06530375070838931,2.1347927998719247,2.1347927998719247,1.29656516688422
15960.0,0.01451,0.125,0.06488260404289253,2.1304082532428525,2.1304082532428525,1.2933512362937392
16020.0,0.0145,0.125,0.06447164167958169,2.1260180468509606,2.1260180468509606,1.2901451228834397
16080.0,0.01449,0.125,0.06407079017185943,2.12162239589364,2.12162239589364,1.2869467961116443
16140.0,0.01448,0.125,0.06367996729493307,2.1172215126506737,2.1172215126506737,1.2837562256740198
16200.0,0.01447,0.125,0.06329908236052283,2.1128156064885872,2.1128156064885872,1.2805733815026787
16260.0,0.014462333333333334,0.125,0.06292644041519045,2.1084055954156526,2.1084055954156526,1.2773985022798415
16320.0,0.014454666666666666,0.125,0.06256258682260751,2.10399239710504,2.10399239710504,1.2742318563764519
16380.0,0.014447,0.125,0.062207936409049654,2.099576215777289,2.099576215777289,1.2710734386182574
16440.0,0.014439333333333334,0.125,0.061862552989604844,2.095157252516744,2.095157252516744,1.2679232347530167
