time_s,r=0.0cm,r=0.1cm,r=0.2cm,r=0.3cm,r=0.4cm,r=0.5cm,r=0.6cm,r=0.7cm,r=0.8cm,r=0.9cm,r=1.0cm,r=1.1cm,r=1.2cm,r=1.3cm,r=1.4cm,r=1.5cm,r=1.6cm,r=1.7cm,r=1.8cm,r=1.9cm,surface,radius_cm
70200,0.367223115319,0.365847860070,0.361719393972,0.354827952013,0.345151386390,0.332644646259,0.317220682986,0.298714949102,0.276814589288,0.250898722696,0.219601691325,0.179129951411,0.105282947902,,,,,,,,0.081148302600,1.211000000000
70260,0.366813602339,0.365440531919,0.361318602946,0.354437998921,0.344776490915,0.332288925532,0.316888147015,0.298409514309,0.276540135655,0.250659225546,0.219401513290,0.178974297424,0.105157977278,,,,,,,,0.081072277548,1.210966666667
70320,0.366405112790,0.365034221115,0.360918811090,0.354049014952,0.344402522104,0.331934079779,0.316556422955,0.298104818502,0.276266336280,0.250420294144,0.219201801262,0.178818999188,0.105033197463,,,,,,,,0.080996509510,1.210933333333
70380,0.365997643236,0.364628924245,0.360520015053,0.353660996858,0.344029477757,0.331580106078,0.316225508100,0.297800859224,0.275993191515,0.250181926614,0.219002553685,0.178664055481,0.104908602595,,,,,,,,0.080920997428,1.210900000000
70440,0.365591190256,0.364224637906,0.360122211497,0.353273941406,0.343657354783,0.331227001519,0.315895399756,0.297497634028,0.275720699189,0.249944121087,0.218803769010,0.178509465085,0.104784188905,,,,,,,,0.080845740252,1.210866666667
70500,0.365185750439,0.363821358710,0.359725397096,0.352887845374,0.343286150104,0.330874763204,0.315566095240,0.297195140478,0.275448857140,0.249706875700,0.218605445697,0.178355226437,0.104659962188,,,,,,,,0.080770736935,1.210833333333
70560,0.364781320391,0.363419083283,0.359329568539,0.352502705553,0.342915860652,0.330523388246,0.315237591878,0.296893375354,0.275177663215,0.249470188600,0.218407582208,0.178201338407,0.104535921204,,,,,,,,0.080695986434,1.210800000000
70620,0.364377896728,0.363017808264,0.358934722526,0.352118518747,0.342546483375,0.330172873769,0.314909887008,0.296592335386,0.274907115270,0.249234057940,0.218210177014,0.178047800066,0.104412064720,,,,,,,,0.080621487712,1.210766666667
70680,0.363975476083,0.362617530304,0.358540855771,0.351735281772,0.342178015229,0.329823216909,0.314582977979,0.296292019816,0.274637211169,0.248998481880,0.218013225410,0.177894610216,0.104288391504,,,,,,,,0.080547239737,1.210733333333
70740,0.363574055101,0.362218246069,0.358147965003,0.351352991459,0.341810453185,0.329474414813,0.314256862149,0.295992426247,0.274367948785,0.248763458590,0.217816723438,0.177741767666,0.104164900325,,,,,,,,0.080473241481,1.210700000000
