time_s,R_m,half_length_m,C_min_node,Cmax_lower,Cmax_upper,volume_reference_mean
1860.0,0.02,0.125,1.1005953944602056,2.5499046330442865,2.5499046330442865,2.2548137844024216
1920.0,0.02,0.125,1.0911522068338328,2.5498648930160175,2.5498648930160175,2.246612176407365
1980.0,0.02,0.125,1.081909322600192,2.5498123303472218,2.5498123303472218,2.238457210227254
2040.0,0.02,0.125,1.0730619886040484,2.5497439829134088,2.5497439829134088,2.2303468071863453
2100.0,0.02,0.125,1.064459115032532,2.549656490794097,2.549656490794097,2.222279473610099
2160.0,0.02,0.125,1.0560728443942993,2.549546096311435,2.549546096311435,2.2142546135597954
2220.0,0.02,0.125,1.0480965443656596,2.5494086485300467,2.5494086485300467,2.2062714156450722
2280.0,0.02,0.125,1.0403692088448941,2.5492396166910876,2.5492396166910876,2.1983283505408187
2340.0,0.02,0.125,1.0329122959594281,2.5490341104635696,2.5490341104635696,2.19042338207843
2400.0,0.02,0.125,1.025705107736752,2.5487869009747097,2.5487869009747097,2.1825554680959094
2460.0,0.02,0.125,1.0187516944193544,2.5484924489882133,2.5484924489882133,2.1747245188657405
2520.0,0.02,0.125,1.012019458672889,2.548144936166589,2.548144936166589,2.166929321212309
2580.0,0.02,0.125,1.0052796382988212,2.547738302420722,2.547738302420722,2.1591694820382243
2640.0,0.02,0.125,0.9987712325916166,2.547266285539656,2.547266285539656,2.1514443200964957
2700.0,0.02,0.125,0.9925134491400209,2.5467224712251744,2.5467224712251744,2.143752125138463
2760.0,0.02,0.125,0.9862369451980165,2.5461003579590766,2.5461003579590766,2.136092761616661
2820.0,0.02,0.125,0.9799667156070401,2.545393395844965,2.545393395844965,2.1284664539802463
2880.0,0.02,0.125,0.9739275087694393,2.5445950285765813,2.5445950285765813,2.120871902778129
2940.0,0.02,0.125,0.9679583676303107,2.5436987749056748,2.5436987749056748,2.1133089653211528
3000.0,0.02,0.125,0.9619527600778303,2.542698293592475,2.542698293592475,2.1057770471686146
3060.0,0.02,0.125,0.9560717029081425,2.541587408240138,2.541587408240138,2.0982759374896482
3120.0,0.02,0.125,0.9504682591437779,2.54036016959004,2.54036016959004,2.090804995523142
3180.0,0.02,0.125,0.9451184848165585,2.5390109196520436,2.5390109196520436,2.083363134833829
3240.0,0.02,0.125,0.9397891188646306,2.5375343067636145,2.5375343067636145,2.075950795817297
3300.0,0.02,0.125,0.9345454505175307,2.5359252401398997,2.5359252401398997,2.068566920456779
3360.0,0.02,0.125,0.9292625835554201,2.53417890020884,2.53417890020884,2.0612109257222686
3420.0,0.02,0.125,0.9239996778806928,2.5322908109957245,2.5322908109957245,2.053882588829917
3480.0,0.02,0.125,0.9187023567067727,2.530256894717952,2.530256894717952,2.04658166929876
3540.0,0.02,0.125,0.9133829679974199,2.5280735389954256,2.5280735389954256,2.039308341590018
3600.0,0.02,0.125,0.9082875288642626,2.5257376326483003,2.5257376326483003,2.0320617080127827
3660.0,0.02,0.125,0.9033318874854794,2.523246606687775,2.523246606687775,2.024841430950642
3720.0,0.02,0.125,0.8983885634759841,2.5205984089922358,2.5205984089922358,2.0176479551187185
3780.0,0.02,0.125,0.8935796899982218,2.5177913677086106,2.5177913677086106,2.0104808919846135
3840.0,0.02,0.125,0.8887842422400032,2.5148241774188937,2.5148241774188937,2.0033394733239955
3900.0,0.02,0.125,0.8839570716978248,2.5116959386156132,2.5116959386156132,1.9962231375981814
3960.0,0.02,0.125,0.8791688799432157,2.5084061382096254,2.5084061382096254,1.9891324777051018
4020.0,0.02,0.125,0.8743316054917885,2.504954686790439,2.504954686790439,1.982067011864598
4080.0,0.02,0.125,0.8694030522355926,2.5013419662488463,2.5013419662488463,1.9750263847103258
4140.0,0.02,0.125,0.8646172026659379,2.4975688287506266,2.4975688287506266,1.9680113641759385
4200.0,0.02,0.125,0.8599040252690262,2.493636630995938,2.493636630995938,1.9610215979173362
4260.0,0.02,0.125,0.8552152804074697,2.4895472237508214,2.4895472237508214,1.9540563823721624
4320.0,0.02,0.125,0.8507374999571427,2.4853027741112586,2.4853027741112586,1.9471156204545248
4380.0,0.02,0.125,0.8461859677699476,2.4809056919788355,2.4809056919788355,1.9401991699480856
4440.0,0.02,0.125,0.8414637837801341,2.476358569842288,2.476358569842288,1.933307086316471
4500.0,0.02,0.125,0.83683050965271,2.4716641010184706,2.4716641010184706,1.9264394791431374
4560.0,0.02,0.125,0.8323052942595139,2.4668253155829514,2.4668253155829514,1.9195964631409217
4620.0,0.02,0.125,0.8278865701004794,2.461845708135693,2.461845708135693,1.9127772587067322
4680.0,0.02,0.125,0.8235551560690628,2.456729013481913,2.456729013481913,1.905981980151985
4740.0,0.02,0.125,0.8192584602107866,2.4514790112671565,2.4514790112671565,1.89921090177173
4800.0,0.02,0.125,0.8149545737587589,2.4460994243442102,2.4460994243442102,1.8924625528095547
4860.0,0.02,0.125,0.8105554237356212,2.4405939706850517,2.4405939706850517,1.8857368682070286
4920.0,0.02,0.125,0.806252761458304,2.434966423613896,2.434966423613896,1.8790346434995389
4980.0,0.02,0.125,0.8018946459074996,2.4292207122212575,2.4292207122212575,1.8723561971730547
5040.0,0.02,0.125,0.7973727806700086,2.423361003301981,2.423361003301981,1.8657013670135028
5100.0,0.02,0.125,0.792904955740742,2.417391583793134,2.417391583793134,1.8590700359256145
5160.0,0.02,0.125,0.7886530104062569,2.411317008893059,2.411317008893059,1.8524618722585675
5220.0,0.02,0.125,0.7844734481174984,2.405142153277347,2.405142153277347,1.8458763753813294
5280.0,0.02,0.125,0.7801393132912642,2.3988718541510883,2.3988718541510883,1.8393135172203992
5340.0,0.02,0.125,0.7758883318247318,2.3925105405706613,2.3925105405706613,1.8327738491715286
5400.0,0.02,0.125,0.7716156553915713,2.3860624354683573,2.3860624354683573,1.8262569347545934
5460.0,0.02,0.125,0.7674558720336909,2.3795318782620485,2.3795318782620485,1.8197628721984933
5520.0,0.02,0.125,0.7633645167439066,2.3729232154357596,2.3729232154357596,1.8132921480804978
5580.0,0.02,0.125,0.7591643173311932,2.3662407313219425,2.3662407313219425,1.8068433634755952
5640.0,0.02,0.125,0.7549787167245428,2.3594884947952224,2.3594884947952224,1.8004169813905593
5700.0,0.02,0.125,0.7508658856115241,2.3526704413094484,2.3526704413094484,1.7940131557541374
5760.0,0.02,0.125,0.7467911824030758,2.345790565921287,2.345790565921287,1.7876318718634252
5820.0,0.02,0.125,0.7425722483237287,2.338852864384514,2.338852864384514,1.7812730806421049
5880.0,0.02,0.125,0.7383841112546351,2.331861154795486,2.331861154795486,1.774937257630023
5940.0,0.02,0.125,0.7344156734661871,2.3248192219925006,2.3248192219925006,1.7686239413106177
6000.0,0.02,0.125,0.7306295991592869,2.317731011268641,2.317731011268641,1.762332572978518
6060.0,0.02,0.125,0.7267385670235965,2.3106003415157255,2.3106003415157255,1.7560638384336253
6120.0,0.02,0.125,0.7226797056216994,2.3034303733823855,2.3034303733823855,1.749816702285
6180.0,0.02,0.125,0.7187533192660747,2.2962237925148887,2.2962237925148887,1.743591747201803
6240.0,0.02,0.125,0.7149310161256235,2.288983412495732,2.288983412495732,1.7373888512816333
6300.0,0.02,0.125,0.7110482109844027,2.2817123495268246,2.2817123495268246,1.731207985400529
6360.0,0.02,0.125,0.7070623795806401,2.274413544242717,2.274413544242717,1.7250483346697685
6420.0,0.02,0.125,0.7030277644544041,2.267089696445409,2.267089696445409,1.7189103493558555
6480.0,0.02,0.125,0.6989370949086156,2.2597435599122155,2.2597435599122155,1.7127943807452435
6540.0,0.02,0.125,0.6950820818195457,2.252378107299801,2.252378107299801,1.7067005995511897
6600.0,0.02,0.125,0.6912592628164481,2.2449965122929374,2.2449965122929374,1.7006285774307988
6660.0,0.02,0.125,0.6873016903264839,2.2376018568809584,2.2376018568809584,1.6945783824719562
6720.0,0.02,0.125,0.6833578364372919,2.230196659927618,2.230196659927618,1.6885506771549395
6780.0,0.02,0.125,0.6795243695785617,2.2227831899325703,2.2227831899325703,1.6825447079023585
6840.0,0.02,0.125,0.6756583498495283,2.21536388612459,2.21536388612459,1.6765604089644466
6900.0,0.02,0.125,0.6719103988499491,2.207941141721163,2.207941141721163,1.6705982720513122
6960.0,0.02,0.125,0.66827221051603,2.200517071787534,2.200517071787534,1.6646578560026737
7020.0,0.02,0.125,0.6645710027715391,2.193093623603606,2.193093623603606,1.6587384558506564
7080.0,0.02,0.125,0.6608056484616311,2.1856723721403224,2.1856723721403224,1.6528402702675415
7140.0,0.02,0.125,0.6570718604303399,2.1782545982753794,2.1782545982753794,1.6469641617184227
7200.0,0.02,0.125,0.653342342310645,2.1708416523764327,2.1708416523764327,1.6411088692759632
7260.0,0.02,0.125,0.6496350657235848,2.1634351069805122,2.1634351069805122,1.6352740138564625
7320.0,0.02,0.125,0.6458269135398174,2.1560365577988123,2.1560365577988123,1.6294605495539622
7380.0,0.02,0.125,0.6420582040002125,2.148647486584957,2.148647486584957,1.6236694007333656
7440.0,0.02,0.125,0.6382838425134538,2.141269366972503,2.141269366972503,1.6179001466473024
7500.0,0.02,0.125,0.6345892408244035,2.1339038812799056,2.1339038812799056,1.6121526100859422
7560.0,0.02,0.125,0.6309541425089458,2.1265527255679526,2.1265527255679526,1.6064266776408451
7620.0,0.02,0.125,0.6272324589885651,2.1192174718413543,2.1192174718413543,1.6007215146174212
7680.0,0.02,0.125,0.6235272170153258,2.1118993822018384,2.1118993822018384,1.5950380708164191
7740.0,0.02,0.125,0.6199513710853775,2.1045995153255164,2.1045995153255164,1.5893764735000282
7800.0,0.02,0.125,0.6163447355318422,2.0973189923468376,2.0973189923468376,1.5837351724880846
7860.0,0.02,0.125,0.612855268132638,2.090058879960842,2.090058879960842,1.5781145237820702
7920.0,0.02,0.125,0.6094251587879744,2.082819925195811,2.082819925195811,1.572514683655692
7980.0,0.02,0.125,0.6058615242508959,2.0756026736210758,2.0756026736210758,1.5669354760588314
8040.0,0.02,0.125,0.6023383921200771,2.0684073643128444,2.0684073643128444,1.5613770698471823
8100.0,0.02,0.125,0.5987909236513677,2.0612342183661116,2.0612342183661116,1.5558405432190487
8160.0,0.02,0.125,0.5953507599284988,2.054083751739467,2.054083751739467,1.5503253410780982
8220.0,0.02,0.125,0.5919701729970369,2.0469566332521825,2.0469566332521825,1.5448300112040254
8280.0,0.02,0.125,0.588586754306919,2.039853605327009,2.039853605327009,1.539355708603828
8340.0,0.02,0.125,0.5850986069638574,2.032775058478947,2.032775058478947,1.5339022145529198
8400.0,0.02,0.125,0.5816219265372905,2.0257211821107504,2.0257211821107504,1.5284698481526138
8460.0,0.02,0.125,0.5782391922610263,2.018692266691291,2.018692266691291,1.5230583801612574
8520.0,0.02,0.125,0.5749458128242612,2.0116889244221134,2.0116889244221134,1.5176668099102937
8580.0,0.02,0.125,0.5716414416432928,2.0047117823742737,2.0047117823742737,1.5122950120653944
8640.0,0.02,0.125,0.5682883831704927,1.997761148949927,1.997761148949927,1.5069442609116797
8700.0,0.02,0.125,0.5648800689235175,1.9908369963394756,1.9908369963394756,1.5016143907376638
8760.0,0.02,0.125,0.5614890402136614,1.9839393607111064,1.9839393607111064,1.4963050039355066
8820.0,0.02,0.125,0.5581363631627325,1.977068587372709,1.977068587372709,1.4910152898088378
8880.0,0.02,0.125,0.5548557469731809,1.9702252440371157,1.9702252440371157,1.4857457549232769
8940.0,0.02,0.125,0.5514726064063878,1.9634098548496839,1.9634098548496839,1.4804971589014637
9000.0,0.02,0.125,0.5482481162595945,1.9566227101860083,1.9566227101860083,1.4752687342831536
9060.0,0.02,0.125,0.5452225472898277,1.9498640492575292,1.9498640492575292,1.4700607668028656
9120.0,0.02,0.125,0.5420109771997592,1.94313415993348,1.94313415993348,1.4648731957749948
9180.0,0.02,0.125,0.5387344792883718,1.9364328600284788,1.9364328600284788,1.4597049416533707
9240.0,0.02,0.125,0.5354869250465978,1.9297596781307036,1.9297596781307036,1.454556358907648
9300.0,0.02,0.125,0.5323289727901006,1.9231145503915459,1.9231145503915459,1.4494287524055556
9360.0,0.02,0.125,0.5291594608233162,1.9164976848300497,1.9164976848300497,1.4443206334142726
9420.0,0.02,0.125,0.526020060134011,1.9099093526474125,1.9099093526474125,1.4392318484872633
9480.0,0.02,0.125,0.5229725373603213,1.9033496488814894,1.9033496488814894,1.434162801263879
9540.0,0.02,0.125,0.5199301029160469,1.896818567523833,1.896818567523833,1.4291129924718766
9600.0,0.02,0.125,0.5167877696519716,1.8903159506682032,1.8903159506682032,1.4240832657740878
9660.0,0.02,0.125,0.5137236924377374,1.8838414676164812,1.8838414676164812,1.4190737624017458
9720.0,0.02,0.125,0.5106198533020713,1.8773948983805768,1.8773948983805768,1.414082570919873
9780.0,0.02,0.125,0.507425578059178,1.8709763457991802,1.8709763457991802,1.409111284271671
9840.0,0.02,0.125,0.5043489660862067,1.8645858541983937,1.8645858541983937,1.4041605477615289
9900.0,0.02,0.125,0.5012943758605266,1.858223622024301,1.858223622024301,1.3992282120542465
9960.0,0.02,0.125,0.4983475902392854,1.8518900659645872,1.8518900659645872,1.3943151090800896
10020.0,0.02,0.125,0.4954320539050936,1.8455853415518526,1.8455853415518526,1.3894207569111834
10080.0,0.02,0.125,0.4924508665048767,1.8393092952411618,1.8393092952411618,1.3845456263402758
10140.0,0.02,0.125,0.48952242726780953,1.8330614793943252,1.8330614793943252,1.3796902836845657
10200.0,0.02,0.125,0.4865615503782504,1.82684141992409,1.82684141992409,1.3748533789082495
10260.0,0.02,0.125,0.48352262847758665,1.8206489111446846,1.8206489111446846,1.3700348493671117
10320.0,0.02,0.125,0.48054844989878065,1.8144837798222377,1.8144837798222377,1.3652356620363033
10380.0,0.02,0.125,0.477645682289011,1.8083460345042794,1.8083460345042794,1.360455304377225
10440.0,0.02,0.125,0.4747092818619506,1.8022358352046162,1.8022358352046162,1.3556928329789781
10500.0,0.02,0.125,0.47163956360625603,1.7961532754655143,1.7961532754655143,1.3509495104725002
10560.0,0.02,0.125,0.46871782030593745,1.7900982065635547,1.7900982065635547,1.346225873206215
10620.0,0.02,0.125,0.4659551767449877,1.784070693710439,1.784070693710439,1.3415209224467528
10680.0,0.02,0.125,0.46328104387731633,1.7780710513037121,1.7780710513037121,1.3368344366160962
10740.0,0.02,0.125,0.46052436009421494,1.772099241088806,1.772099241088806,1.332166756083821
10800.0,0.02,0.125,0.4577356782308259,1.7661546366015268,1.7661546366015268,1.3275162569693655
10860.0,0.02,0.125,0.45498287666063,1.760236470855258,1.760236470855258,1.3228831692357428
10920.0,0.02,0.125,0.45217018766529166,1.7543441969487836,1.7543441969487836,1.3182683323651996
10980.0,0.02,0.125,0.44931199871724914,1.7484774158232428,1.7484774158232428,1.313672621898238
11040.0,0.02,0.125,0.44655776935741504,1.7426358801387543,1.7426358801387543,1.309096173781679
11100.0,0.02,0.125,0.44382506194393057,1.7368196868280448,1.7368196868280448,1.3045373286352155
11160.0,0.02,0.125,0.4410554130760625,1.7310291278647985,1.7310291278647985,1.2999966313819389
11220.0,0.02,0.125,0.43816229136112594,1.7252642650186532,1.7252642650186532,1.2954739033861058
11280.0,0.02,0.125,0.43544202307852825,1.7195250292844302,1.7195250292844302,1.2909693814612384
11340.0,0.02,0.125,0.4327478490207535,1.7138115612117546,1.7138115612117546,1.2864838226950464
11400.0,0.02,0.125,0.4301019067332229,1.7081241215123715,1.7081241215123715,1.2820161397135772
11460.0,0.02,0.125,0.4274185103680189,1.702462695422743,1.702462695422743,1.2775658502135303
11520.0,0.02,0.125,0.42462333006073005,1.6968270926010225,1.6968270926010225,1.2731335615240171
11580.0,0.02,0.125,0.42194518872009,1.6912169791186646,1.6912169791186646,1.2687183279658087
11640.0,0.02,0.125,0.41926475163928717,1.6856322590814763,1.6856322590814763,1.2643199088904982
11700.0,0.02,0.125,0.41650117925883867,1.6800730200858411,1.6800730200858411,1.2599393998285997
11760.0,0.02,0.125,0.41388717211298964,1.674539106369529,1.674539106369529,1.2555769953546267
11820.0,0.02,0.125,0.41141095468037653,1.6690304515261298,1.6690304515261298,1.2512327394240899
11880.0,0.02,0.125,0.4088135106121032,1.6635470831915014,1.6635470831915014,1.2469058754653068
11940.0,0.02,0.125,0.4061589850377917,1.6580887044710826,1.6580887044710826,1.2425966417391052
12000.0,0.02,0.125,0.40360123734208786,1.652654805785149,1.652654805785149,1.238304157385008
12060.0,0.02,0.125,0.40119279516669243,1.6472451917216544,1.6472451917216544,1.2340285932918347
12120.0,0.02,0.125,0.3986731083333495,1.641859804889858,1.641859804889858,1.2297699851812425
12180.0,0.02,0.125,0.39602539447284396,1.6364982562316917,1.6364982562316917,1.2255279637379446
12240.0,0.02,0.125,0.3933712618626992,1.6311599656168407,1.6311599656168407,1.221303895615689
12300.0,0.02,0.125,0.39079568163558914,1.625844710136766,1.625844710136766,1.2170979692785295
12360.0,0.02,0.125,0.38822645554817414,1.6205527700051419,1.6205527700051419,1.212909020489887
12420.0,0.02,0.125,0.385728364130569,1.6152845907762352,1.6152845907762352,1.2087359192916904
12480.0,0.02,0.125,0.38325144497428243,1.6100404241459505,1.6100404241459505,1.2045796160046764
12540.0,0.02,0.125,0.38074002822745234,1.6048202299010674,1.6048202299010674,1.2004401504437179
12600.0,0.02,0.125,0.3783929711162198,1.5996236784962514,1.5996236784962514,1.1963176875406347
12660.0,0.02,0.125,0.3760299990183254,1.594450478290809,1.594450478290809,1.1922124934895486
12720.0,0.02,0.125,0.37353326614165877,1.589300280009154,1.589300280009154,1.1881229217870506
12780.0,0.02,0.125,0.3711205067657469,1.5841725791920405,1.5841725791920405,1.1840492121122281
12840.0,0.02,0.125,0.36880259232404095,1.579066996455275,1.579066996455275,1.1799918095984896
12900.0,0.02,0.125,0.3665202631184885,1.5739833720502623,1.5739833720502623,1.175951728929255
12960.0,0.02,0.125,0.3640839667996242,1.568921396779762,1.568921396779762,1.171928183793951
13020.0,0.02,0.125,0.3615987645289363,1.5638806413309452,1.5638806413309452,1.16792084896819
13080.0,0.02,0.125,0.3592972187362447,1.558860861958623,1.558860861958623,1.163930061747736
13140.0,0.02,0.125,0.35700197023667757,1.5538622365431172,1.5538622365431172,1.1599549669420641
13200.0,0.02,0.125,0.35457967886661135,1.548884986991278,1.548884986991278,1.1559953437312172
13260.0,0.02,0.125,0.3522660857241679,1.5439289147269655,1.5439289147269655,1.1520523120849844
13320.0,0.02,0.125,0.34998118679809787,1.5389938076615572,1.5389938076615572,1.1481253822124873
13380.0,0.02,0.125,0.3477915368046982,1.534079636097988,1.534079636097988,1.1442137561122734
13440.0,0.02,0.125,0.34551940089164623,1.5291862851665647,1.5291862851665647,1.1403182526953284
13500.0,0.02,0.125,0.343273613134063,1.524313400840766,1.524313400840766,1.1364385952610405
13560.0,0.02,0.125,0.34098050830179655,1.5194605479808676,1.5194605479808676,1.132574829910605
13620.0,0.02,0.125,0.33861859745217476,1.5146275248154217,1.5146275248154217,1.1287262506317992
13680.0,0.02,0.125,0.33640642517542685,1.50981423765059,1.50981423765059,1.1248927480583042
13740.0,0.02,0.125,0.3341058702115464,1.5050208314021074,1.5050208314021074,1.1210750841684771
13800.0,0.02,0.125,0.33176257956356775,1.5002473809002548,1.5002473809002548,1.1172730839661096
13860.0,0.02,0.125,0.32948623759492063,1.4954938210345503,1.4954938210345503,1.1134863382444098
13920.0,0.02,0.125,0.32736808945645274,1.4907602874605113,1.4907602874605113,1.1097145224255391
13980.0,0.02,0.125,0.32525746264241945,1.4860469661211664,1.4860469661211664,1.1059579720952974
14040.0,0.02,0.125,0.3231481734142328,1.4813536968596923,1.4813536968596923,1.1022167152630937
14100.0,0.02,0.125,0.3210686267788361,1.4766799286449594,1.4766799286449594,1.0984905746454001
14160.0,0.02,0.125,0.3189154683457746,1.4720251100766961,1.4720251100766961,1.0947797945652344
14220.0,0.02,0.125,0.3167863077044722,1.4673887616509576,1.4673887616509576,1.0910843134193837
14280.0,0.02,0.125,0.3145527681507018,1.462770582944926,1.462770582944926,1.0874035267528024
14340.0,0.02,0.125,0.31225607752661183,1.458170536114461,1.458170536114461,1.083737656110979
14400.0,0.02,0.125,0.3101382023564667,1.453588723902698,1.453588723902698,1.0800866089282481
14460.0,0.02,0.125,0.3080825498440185,1.4490255404937005,1.4490255404937005,1.0764503965574281
14520.0,0.02,0.125,0.3059724976191753,1.4444813259751443,1.4444813259751443,1.07282925907704
14580.0,0.02,0.125,0.3038712411830864,1.439955944433497,1.439955944433497,1.0692228238796448
14640.0,0.02,0.125,0.3017790510279559,1.435449125736477,1.435449125736477,1.0656310356117862
14700.0,0.02,0.125,0.2996959252954531,1.4309606998770497,1.4309606998770497,1.0620538378760846
14760.0,0.02,0.125,0.29762185035347843,1.4264905506005754,1.4264905506005754,1.0584911741276453
14820.0,0.02,0.125,0.295556792524582,1.4220385766083319,1.4220385766083319,1.0549429878279801
14880.0,0.02,0.125,0.2935007026356699,1.4176046801274984,1.4176046801274984,1.0514092225037979
14940.0,0.02,0.125,0.2914535214002787,1.4131887644268761,1.4131887644268761,1.0478898217814687
15000.0,0.02,0.125,0.2894151833261651,1.4087907334867549,1.4087907334867549,1.0443847294095812
15060.0,0.02,0.125,0.2873856191008634,1.4044104920865266,1.4044104920865266,1.0408938892733526
15120.0,0.02,0.125,0.2853647571469351,1.4000479458862152,1.4000479458862152,1.0374172454049644
15180.0,0.02,0.125,0.28335252452001614,1.395703001473534,1.395703001473534,1.0339547419905357
15240.0,0.02,0.125,0.2813488472758019,1.391375566359196,1.391375566359196,1.030506323373849
15300.0,0.02,0.125,0.2793536508908081,1.387065548967257,1.387065548967257,1.0270719340608834
15360.0,0.02,0.125,0.27736686048780906,1.382772858616024,1.382772858616024,1.0236515187231063
15420.0,0.02,0.125,0.2753884009358359,1.3784974054973855,1.3784974054973855,1.0202450221999886
15480.0,0.02,0.125,0.2734181969184516,1.374239100655264,1.374239100655264,1.0168523895017367
15540.0,0.02,0.125,0.2714561728905934,1.3699978559983137,1.3699978559983137,1.0134735658078196
15600.0,0.02,0.125,0.2695022532568332,1.3657735842495655,1.3657735842495655,1.0101084964742229
15660.0,0.02,0.125,0.2675563623453729,1.3615661989591687,1.3615661989591687,1.0067571270322802
15720.0,0.02,0.125,0.2656184243532033,1.3573756144988747,1.3573756144988747,1.0034194031895685
15780.0,0.02,0.125,0.26368836339881724,1.3532017460440557,1.3532017460440557,1.0000952708325284
15840.0,0.02,0.125,0.261766103512038,1.349044509576424,1.349044509576424,0.9967846760260854
15900.0,0.02,0.125,0.2598515686167853,1.3449038218603424,1.3449038218603424,0.9934875650172256
15960.0,0.02,0.125,0.2579446825445532,1.3407796004610668,1.3407796004610668,0.990203884232129
16020.0,0.02,0.125,0.2560453690037981,1.3366717637042311,1.3366717637042311,0.9869335802819458
16080.0,0.02,0.125,0.25415355158963204,1.3325802306957963,1.3325802306957963,0.983676599959445
16140.0,0.02,0.125,0.25226915376376857,1.3285049212979085,1.3285049212979085,0.9804328902423274
16200.0,0.02,0.125,0.25039209881984864,1.3244457561145155,1.3244457561145155,0.97720239829356
16260.0,0.02,0.125,0.2485223099171389,1.3204026565078637,1.3204026565078637,0.9739850714601379
16320.0,0.02,0.125,0.2466597100019821,1.3163755445421867,1.3163755445421867,0.9707808572768705
16380.0,0.02,0.125,0.24480422192103524,1.3123643430692684,1.3123643430692684,0.9675897034609595
16440.0,0.02,0.125,0.24295576811953248,1.308368975612917,1.308368975612917,0.9644115579188985
16500.0,0.02,0.125,0.24111427094682641,1.3043893663942772,1.3043893663942772,0.9612463687445504
16560.0,0.02,0.125,0.23927965260149384,1.3004254403285254,1.3004254403285254,0.9580940842189964
16620.0,0.02,0.125,0.23745183485263224,1.2964771230250944,1.2964771230250944,0.954954652810131
16680.0,0.02,0.125,0.2356307392372032,1.2925443407699446,1.2925443407699446,0.9518280231733984
16740.0,0.02,0.125,0.2338162870062078,1.288627020506279,1.288627020506279,0.9487141441522904
16800.0,0.02,0.125,0.2320083990736655,1.284725089812502,1.284725089812502,0.9456129647785153
16860.0,0.02,0.125,0.23020699611315057,1.2808384769649186,1.2808384769649186,0.9425244342710397
16920.0,0.02,0.125,0.22841199825930472,1.2769671108128187,1.2769671108128187,0.9394485020374876
16980.0,0.02,0.125,0.22662332533433163,1.2731109208611633,1.2731109208611633,0.9363851176733743
17040.0,0.02,0.125,0.22484089686998904,1.2692698372719378,1.2692698372719378,0.9333342309619127
17100.0,0.02,0.125,0.22306463165101784,1.265443790675355,1.265443790675355,0.9302957918747392
17160.0,0.02,0.125,0.22129444837839146,1.261632712462948,1.261632712462948,0.927269750571206
17220.0,0.02,0.125,0.21953026500627112,1.257836534485459,1.257836534485459,0.9242560573980803
17280.0,0.02,0.125,0.21777199904385758,1.2540551891918224,1.2540551891918224,0.921254662890001
17340.0,0.02,0.125,0.21601956762847674,1.2502886096679227,1.2502886096679227,0.918265517769548
17400.0,0.02,0.125,0.21427288696781635,1.2465367294134186,1.2465367294134186,0.915288572944748
