time_s,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0
4020.0,2.504954686790439,2.503464243488759,2.498924182843988,2.4911309366111842,2.4797541465082005,2.4643503923013403,2.444382442249226,2.419245127722884,2.3882970750851724,2.3508975845049114,2.3064455410702074,2.2544212632799896,2.194429447785561,2.126235159546811,2.049792139932976,1.9652572013398217,1.873004545984367,1.7736148214159773,1.667847587110162,1.5565887911448784,1.4407772390578784
4080.0,2.5013419662488463,2.4997964130108015,2.4950928869131714,2.4870335035151148,2.475297651682801,2.459456029085155,2.43899012655182,2.413318137706512,2.3818263599191916,2.3439052656168107,2.298987115941441,2.246586045025564,2.1863388163545725,2.118038460254514,2.041660301432872,1.957374428784374,1.8655578426150954,1.7667816837031578,1.6617806434041313,1.5513935022430632,1.4364800745859905
4140.0,2.4975688287506266,2.495969294571353,2.4911057800930703,2.482786334144845,2.470700441517421,2.4544332751200786,2.4334853083567656,2.4072981482128615,2.375285510721307,2.3368684242138067,2.2915115357867966,2.2387614666195232,2.1782854579496522,2.109902759446159,2.033608448480441,1.9495839778127655,1.8582069710491822,1.7600359664702376,1.6557766426847185,1.5462263759999486,1.432242817336546
4200.0,2.493636630995938,2.4919843580845593,2.486964658159015,2.4783917226811587,2.465965418265901,2.449285669986856,2.427872101783198,2.401189687357969,2.3686792098297387,2.329791538068309,2.284022614100648,2.2309501117328296,2.170270046020621,2.101826025135239,2.025630964749081,1.9418757531409117,1.8509367170628521,1.7533589429215117,1.6498255199954321,1.5411138348210307,1.4280472807705773
4260.0,2.4895472237508214,2.487843552656806,2.482671749611603,2.4738523122783316,2.461095702349705,2.44401678025922,2.4221543822459313,2.3949966960078366,2.3620111315553927,2.3226776341631563,2.276522366013809,2.2231527210948694,2.1622919839712043,2.093806538799079,2.0177255364720192,1.9342477764202541,1.8437474422426525,1.7467575859294109,1.6439410643183903,1.536046137383463,1.4238685482849736
4320.0,2.4853027741112586,2.4835491236350373,2.47822952019486,2.4691708900319815,2.45609444078632,2.438630077018379,2.416335834084703,2.3887228983925914,2.3552848272802507,2.3155298658827177,2.2690133268169217,2.215370991425074,2.1543518667103485,2.085843422458493,2.0098893432291653,1.9266949517550707,1.836631714323729,1.7402208511667507,1.6381062678086538,1.5310203735042827,1.4197805885768244
4380.0,2.4809056919788355,2.479103548211002,2.4736406357272522,2.4643503934004514,2.450964866329657,2.4331290376326473,2.4104200463378573,2.382371779564298,2.3485033857445594,2.308350568129411,2.2614966719546308,2.2076045134234805,2.1464473144546474,2.077932112801818,2.002115839930334,1.9192096164524062,1.82958246667936,1.7337461853070235,1.6323331178212004,1.5260640407371286,1.4156837288887218
4440.0,2.476358569842288,2.4745094686122586,2.4689078744285267,2.4593937849303784,2.445710116924142,2.4275168989780838,2.404410213094914,2.3759463026009353,2.3416693427708486,2.3011417050834697,2.2539737820547376,2.1998543012929477,2.138579531899311,2.0700750004676185,1.9944100712459905,1.9118013679208947,1.8226161187882244,1.727357840655307,1.6266411729907626,1.5211426991428487,1.4115248746726186
4500.0,2.4716641010184706,2.469769621727877,2.4640340954663253,2.4543041016925193,2.4403334319237597,2.4217970973010874,2.398309944104713,2.3694502296733813,2.334786616405064,2.2939073915950803,2.2464490370664807,2.192125056343105,2.1307535117598246,2.0622771596589917,1.9867767171890631,1.9044735716786103,1.8157322800716842,1.7210445689234957,1.6209995682518386,1.5162353578273846,1.4073984577998546
4560.0,2.4668253155829514,2.4648870911134027,2.4590225354048263,2.449084811366819,2.434838555043252,2.4159736547479387,2.3921234917821614,2.362887935964632,2.3278595256402417,2.286651624801076,2.238925746915828,2.1844189388408535,2.1229697388988975,2.0545368780064543,1.9792113562853475,1.8972182949554537,1.8089180142832209,1.7147886480789296,1.6153975215731833,1.5113625903924024,1.403319897899992
