时间/s,0.0 cm,0.1 cm,0.2 cm,0.3 cm,0.4 cm,0.5 cm,0.6 cm,0.7 cm,0.8 cm,0.9 cm,1.0 cm,1.1 cm,1.2 cm,1.3 cm,1.4 cm,1.5 cm,1.6 cm,1.7 cm,1.8 cm,1.9 cm,2.0 cm
60660,0.317520352570,0.317203237939,0.316250621528,0.314658616884,0.312420510280,0.309526381743,0.305962520949,0.301710572500,0.296746305415,0.291037837150,0.284543032608,0.277205601775,0.268949048058,0.259666872977,0.249205827189,0.237335158662,0.223684510160,0.207600503983,0.187739845061,0.160391177657,0.091461653824
60720,0.317224391825,0.316907722285,0.315956441691,0.314366665282,0.312131682351,0.309241577583,0.305682647426,0.301436546073,0.296479055939,0.290778313102,0.284292208348,0.276964487825,0.268718705957,0.259448437352,0.249000539783,0.237144423395,0.223509988231,0.207444293485,0.187604864991,0.160282107559,0.091345369978
60780,0.316929236657,0.316613010996,0.315663062584,0.314075508352,0.311843640607,0.308957548684,0.305403535797,0.301163265714,0.296212534227,0.290519496000,0.284042067666,0.276724031472,0.268488992774,0.259230599152,0.248795815327,0.236954213389,0.223335950350,0.207288521931,0.187470274801,0.160173378207,0.091229585550
60840,0.316634883990,0.316319101002,0.315370481149,0.313785143055,0.311556382034,0.308674292068,0.305125183125,0.300890728535,0.295946737445,0.290261383079,0.283792607867,0.276484230101,0.268259905983,0.259013355944,0.248591651488,0.236764526420,0.223162394407,0.207133187325,0.187336072590,0.160064987701,0.091114297764
60900,0.316341330766,0.316025989246,0.315078694342,0.313495566363,0.311269903633,0.308391804768,0.304847586486,0.300618931662,0.295681662775,0.290003971582,0.283543826269,0.276245081109,0.268031443067,0.258796705306,0.248388045946,0.236575360277,0.222989318304,0.206978287682,0.187202256473,0.159956934155,0.090999503860
60960,0.316048573938,0.315733672686,0.314787699131,0.313206775266,0.310984202417,0.308110083834,0.304570742969,0.300347872231,0.295417307413,0.289747258770,0.283295720203,0.276006581906,0.267803601522,0.258580644827,0.248184996394,0.236386712760,0.222816719955,0.206823821031,0.187068824575,0.159849215697,0.090885201097
61020,0.315756610472,0.315442148293,0.314497492498,0.312918766763,0.310699275413,0.307829126325,0.304294649676,0.300077547395,0.295153668566,0.289491241913,0.283048287010,0.275768729913,0.267576378857,0.258365172113,0.247982500536,0.236198581683,0.222644597286,0.206669785411,0.186935775035,0.159741830472,0.090771386748
61080,0.315465437350,0.315151413052,0.314208071439,0.312631537869,0.310415119664,0.307548929316,0.304019303724,0.299807954317,0.294890743454,0.289235918297,0.282801524048,0.275531522566,0.267349772593,0.258150284777,0.247780556090,0.236010964870,0.222472948235,0.206516178876,0.186803106004,0.159634776636,0.090658058107
61140,0.315175051567,0.314861463960,0.313919432963,0.312345085613,0.310131732221,0.307269489896,0.303744702241,0.299539090176,0.294628529311,0.288981285218,0.282555428684,0.275294957311,0.267123780263,0.257935980447,0.247579160782,0.235823860157,0.222301770753,0.206362999488,0.186670815646,0.159528052362,0.090545212483
61200,0.314885450129,0.314572298029,0.313631574093,0.312059407035,0.309849110154,0.306990805164,0.303470842369,0.299270952162,0.294367023383,0.288727339985,0.282309998300,0.275059031608,0.266898399414,0.257722256763,0.247378312355,0.235637265393,0.222131062801,0.206210245324,0.186538902136,0.159421655834,0.090432847202
61260,0.314596630058,0.314283912284,0.313344491865,0.311774499190,0.309567250542,0.306712872236,0.303197721262,0.299003537478,0.294106222930,0.288474079923,0.282065230289,0.274823742929,0.266673627604,0.257509111376,0.247178008560,0.235451178439,0.221960822352,0.206057914471,0.186407363662,0.159315585255,0.090320959607
61320,0.314308588388,0.313996303762,0.313058183328,0.311490359146,0.309286150480,0.306435688237,0.302925336090,0.298736843340,0.293846125224,0.288221502366,0.281821122056,0.274589088759,0.266449462401,0.257296541948,0.246978247161,0.235265597165,0.221791047391,0.205906005029,0.186276198425,0.159209838836,0.090209547059
61380,0.314021322166,0.313709469515,0.312772645544,0.311206983983,0.309005807073,0.306159250309,0.302653684032,0.298470866978,0.293586727549,0.287969604661,0.281577671021,0.274355066592,0.266225901389,0.257084546157,0.246779025935,0.235080519456,0.221621735916,0.205754515109,0.186145404638,0.159104414805,0.090098606934
61440,0.313734828454,0.313423406608,0.312487875589,0.310924370796,0.308726217442,0.305883555604,0.302382762283,0.298205605632,0.293328027203,0.287718384169,0.281334874613,0.274121673939,0.266002942161,0.256873121688,0.246580342669,0.234895943206,0.221452885933,0.205603442833,0.186014980524,0.158999311404,0.089988136626
61500,0.313449104325,0.313138112118,0.312203870551,0.310642516692,0.308447378719,0.305608601288,0.302112568048,0.297941056558,0.293070021495,0.287467838263,0.281092730275,0.273888908319,0.265780582323,0.256662266240,0.246382195161,0.234711866322,0.221284495462,0.205452786336,0.185884924319,0.158894526887,0.089878133545
