时间/s,0.0 cm,0.1 cm,0.2 cm,0.3 cm,0.4 cm,0.5 cm,0.6 cm,0.7 cm,0.8 cm,0.9 cm,1.0 cm,1.1 cm,1.2 cm,1.3 cm,1.4 cm,1.5 cm,1.6 cm,1.7 cm,1.8 cm,1.9 cm,2.0 cm
17580,1.235394070043,1.234012728413,1.229869621910,1.222967569589,1.213311018126,1.200905682414,1.185758005272,1.167874413395,1.147260325233,1.123918845572,1.097849051455,1.069043728575,1.037486346780,1.003146950446,0.965976452927,0.925898504103,0.882797526492,0.836500434624,0.786747389066,0.733142273801,0.675062556887
17640,1.231700292553,1.230322823294,1.226191318641,1.219308551421,1.209678891279,1.197307945165,1.182202016788,1.164367362044,1.143809195872,1.120530385037,1.094529730977,1.065799701162,1.034323396407,1.000070428023,0.962991190724,0.923008694555,0.880006540470,0.833810533035,0.784159236928,0.730654064036,0.672668293729
17700,1.228020886267,1.226647272632,1.222527319715,1.215663754504,1.206060870258,1.193724166864,1.178659810025,1.160873886139,1.140371408113,1.117155006302,1.091223208255,1.062568164978,1.031172609999,0.997005723192,0.960017382019,0.920129957593,0.877226229337,0.831130890231,0.781580904161,0.728175199038,0.670282837216
17760,1.224355788207,1.222986013596,1.218877562742,1.212033117176,1.202456894402,1.190154288107,1.175131327073,1.157393929480,1.136946907649,1.113792657111,1.087929433210,1.059349072216,1.028033942078,0.993952792836,0.957054986049,0.917262254780,0.874456556918,0.828461472196,0.779012358761,0.725705648558,0.667906158323
17820,1.220704935868,1.219338983825,1.215241985793,1.208416578222,1.198866903478,1.186598249897,1.171616510404,1.153927436215,1.133535640489,1.110443285490,1.084648356006,1.056142375271,1.024907347334,0.990911593967,0.954103962151,0.914405547745,0.871697487076,0.825802244936,0.776453568727,0.723245382337,0.665538228003
17880,1.217068267209,1.215706121421,1.211620527395,1.204814076869,1.195290837676,1.183055993639,1.168115302863,1.150474350837,1.130137552954,1.107106839740,1.081379927050,1.052948026746,1.021792780625,0.987882083733,0.951164269763,0.911559798190,0.868948983720,0.823153174477,0.773904502064,0.720794370112,0.663179017194
17940,1.213445720645,1.212087364939,1.208013126520,1.201225552776,1.191728637604,1.179527461128,1.164627647663,1.147034618179,1.126752591673,1.103783268436,1.078124096983,1.049765979442,1.018690196976,0.984864219413,0.948235868422,0.908724967888,0.866211010806,0.820514226872,0.771365126786,0.718352581616,0.660828496825
18000,1.209837235041,1.208482653382,1.204419722580,1.197650946029,1.188180244277,1.176012594550,1.161153488380,1.143608183405,1.123380703577,1.100472520424,1.074880816685,1.046596186364,1.015599551580,0.981857958420,0.945318717770,0.905901018687,0.863483532338,0.817885368203,0.768835410921,0.715919986584,0.658486637816
18060,1.206242749704,1.204891926190,1.200840255417,1.194090197135,1.184645599113,1.172511336472,1.157692768946,1.140194992011,1.120021835896,1.097174544813,1.071650037267,1.043438600717,1.012520799794,0.978863258304,0.942412777552,0.903087912509,0.860766512375,0.815266564583,0.766315322511,0.713496554756,0.656153411085
18120,1.202662204374,1.201315123236,1.197274665299,1.190543247011,1.181124643928,1.169023629836,1.154245433646,1.136794989817,1.116675936154,1.093889290980,1.068431710074,1.040293175900,1.009453897142,0.975880076743,0.939518007615,0.900285611354,0.858059915025,0.812657782161,0.763804829620,0.711082255882,0.653828787549
18180,1.199095539218,1.197752184817,1.193722892911,1.187010036981,1.177617320924,1.165549417955,1.150811427110,1.133408122962,1.113342952168,1.090616708559,1.065225786675,1.037159865513,1.006398799311,0.972908371553,0.936634367914,0.897494077303,0.855363704456,0.810058987119,0.761303900332,0.708677059723,0.651512738128
18240,1.195542694823,1.194203051648,1.190184879348,1.183490508767,1.174123572689,1.162088644505,1.147390694311,1.130034337901,1.110022832040,1.087356747443,1.062032218868,1.034038623348,1.003355462153,0.969948100683,0.933761818507,0.894713272513,0.852677844892,0.807470145684,0.758812502758,0.706280936055,0.649205233750
18300,1.192003612190,1.190667664854,1.186660566108,1.179984604486,1.170643342190,1.158641253520,1.143983180557,1.126673581400,1.106715524156,1.084109357777,1.058850958675,1.030929403390,1.000323841683,0.966999222215,0.930900319561,0.891943159228,0.850002300616,0.804891224120,0.756330605036,0.703893854672,0.646906245351
18360,1.188478232723,1.187145965963,1.183149895087,1.176492266639,1.167176572762,1.155207189388,1.140588831486,1.123325800530,1.103420977183,1.080874489960,1.055681958338,1.027832159817,0.997303894077,0.964061694366,0.928049831348,0.889183699770,0.847337035977,0.802322188739,0.753858175335,0.701515785390,0.644615743883
18420,1.184966498229,1.183637896903,1.179652808574,1.173013438107,1.163723208108,1.151786396845,1.137207593064,1.119990942667,1.100139140062,1.077652094637,1.052525170321,1.024746846999,0.994295575674,0.961135475486,0.925210314251,0.886434856548,0.844682015382,0.799763005896,0.751395181857,0.699146698048,0.642333700311
18480,1.181468350906,1.180143399989,1.176169249238,1.169548062149,1.160283192291,1.148378820969,1.133839411579,1.116668955484,1.096869962010,1.074442122701,1.049380547304,1.021673419491,0.991298842974,0.958220524060,0.922381728758,0.883696592057,0.842037203308,0.797213641999,0.748941592843,0.696786562514,0.640060085620
18540,1.177983733337,1.176662417924,1.172699160131,1.166096082387,1.156856469727,1.144984407176,1.130484233636,1.113359786948,1.093613392510,1.071244525285,1.046248042182,1.018611832039,0.988313652638,0.955316798708,0.919564035470,0.880968868879,0.839402564299,0.794674063505,0.746497376568,0.694435348684,0.637794870817
18600,1.174512588490,1.173194893788,1.169242484675,1.162657442811,1.153442985183,1.141603101212,1.127142006151,1.110063385317,1.090369381313,1.068059253766,1.043127608066,1.015562039576,0.985339961485,0.952424258181,0.916757195096,0.878251649682,0.836778062964,0.792144236922,0.744062501351,0.692093026485,0.635538026933
18660,1.171054859704,1.169740771033,1.165799166659,1.159232087764,1.150042683770,1.138234849154,1.123812676351,1.106779699135,1.087137878433,1.064886259755,1.040019198275,1.012523997219,0.982377726496,0.949542861368,0.913961168455,0.875544897225,0.834163663989,0.789624128818,0.741636935554,0.689759565881,0.633289525024
18720,1.167610490687,1.166299993480,1.162369150234,1.155819961942,1.146655510937,1.134879597399,1.120496191763,1.103508677230,1.083918834141,1.061725495100,1.036922766341,1.009497660267,0.979426904808,0.946672567289,0.911175916481,0.872848574358,0.831559332126,0.787113705814,0.739220647584,0.687434936871,0.631049336179
18780,1.164179425512,1.162872505307,1.158952379905,1.152421010389,1.143281412466,1.131537292664,1.117192500219,1.100250268707,1.080712198968,1.058576911881,1.033838266002,1.006482984206,0.976487453717,0.943813335100,0.908401400214,0.870162644020,0.828965032204,0.784612934592,0.736813605895,0.685119109496,0.628817431514
18840,1.160761608606,1.159458251052,1.155548800527,1.149035178487,1.139920334470,1.128207881979,1.113901549843,1.097004422948,1.077517923697,1.055440462408,1.030765651202,1.003479924700,0.973559330676,0.940965124091,0.905637580811,0.867487069244,0.826380729126,0.782121781893,0.734415778991,0.682812053837,0.626593782183
18900,1.157356984750,1.156057175600,1.152158357302,1.145662411957,1.136572223384,1.124891312684,1.110623289051,1.093771089607,1.074335959360,1.052316099220,1.027704876089,1.000488437594,0.970642493296,0.938127893684,0.902884419540,0.864821813158,0.823806387872,0.779640214522,0.732027135428,0.680513740017,0.624378359375
18960,1.153965499071,1.152669224181,1.148780995769,1.142302656848,1.133237025965,1.121587532421,1.107357666548,1.090550218606,1.071166257240,1.049203775079,1.024655895014,0.997508478914,0.967736899343,0.935301603438,0.900141877781,0.862166838980,0.821241973501,0.777168199348,0.729647643816,0.678224138209,0.622171134316
19020,1.150587097038,1.149294342366,1.145416661802,1.138955859539,1.129914689281,1.118296489137,1.104104631324,1.087341760133,1.068008768861,1.046103442972,1.021618662529,0.994540004862,0.964842506738,0.932486213043,0.897409917030,0.859522110027,0.818687451147,0.774705703305,0.727277272820,0.675943218632,0.619972078274
19080,1.147221724453,1.145932476058,1.142065301606,1.135621966726,1.126605160714,1.115018131072,1.100864132646,1.084145664638,1.064863445993,1.043015056107,1.018593133384,0.991582971816,0.961959273557,0.929681682325,0.894688498895,0.856887589711,0.816142786028,0.772252693395,0.724915991161,0.673670951553,0.617781162558
19140,1.143869327454,1.142583571493,1.138726861708,1.132300925425,1.123308387949,1.111752406761,1.097636120061,1.080961882829,1.061730240641,1.039938567909,1.015579262527,0.988637336332,0.959087158033,0.926887971243,0.891977585100,0.854263241539,0.813607943443,0.769809136688,0.722563767621,0.671407307294,0.615598358523
19200,1.140529852501,1.139247575229,1.135401288959,1.128992682963,1.120024318977,1.108499265025,1.094420543388,1.077790365670,1.058609105051,1.036873932021,1.012577005101,0.985703055140,0.956226118548,0.924105039889,0.889277137482,0.851649029119,0.811082888773,0.767375000325,0.720220571042,0.669152256228,0.613423637569
