time_s,r=0.0cm,r=0.1cm,r=0.2cm,r=0.3cm,r=0.4cm,r=0.5cm,r=0.6cm,r=0.7cm,r=0.8cm,r=0.9cm,r=1.0cm,r=1.1cm,r=1.2cm,r=1.3cm,r=1.4cm,r=1.5cm,r=1.6cm,r=1.7cm,r=1.8cm,r=1.9cm,surface,radius_cm
27540,1.344999538720,1.338796748594,1.320251278769,1.289534457159,1.246920666567,1.192782197773,1.127552719440,1.051693255713,0.965634191945,0.869655219659,0.763674872362,0.646763199993,0.515733190995,0.359005983891,,,,,,,0.325103049608,1.318000000000
27600,1.341652820947,1.335464308988,1.316961629628,1.286315405900,1.243799830696,1.189785948879,1.124705494100,1.049018640184,0.963152891480,0.867384001671,0.761627258228,0.644944010211,0.514126246734,0.357508774003,,,,,,,0.324238348960,1.317666666667
27660,1.338315676092,1.332141418514,1.313681456651,1.283105706967,1.240688164966,1.186798624758,1.121866881432,1.046352248482,0.960679347795,0.865119991566,0.759586192087,0.643130425299,0.512523801490,0.356014101039,,,,,,,0.323375583899,1.317333333333
27720,1.334988085157,1.328828057945,1.310410739951,1.279905339450,1.237585647219,1.183820201937,1.119036856777,1.043694055043,0.958213534352,0.862863160127,0.757551639788,0.641321404085,0.510925857483,0.354521992951,,,,,,,0.322514803462,1.317000000000
27780,1.331670029018,1.325524207932,1.307149459535,1.276714282361,1.234492255253,1.180850656942,1.116215395504,1.041044034309,0.955755020273,0.860613477871,0.755523568228,0.639518051276,0.509332416946,0.353032469883,,,,,,,0.321656048902,1.316666666667
27840,1.328361488432,1.322229849014,1.303897595311,1.273532514640,1.231407966825,1.177889966298,1.113402473009,1.038402160706,0.953303934325,0.858370915222,0.753501945482,0.637720342612,0.507743481730,0.351545545652,,,,,,,0.320799355251,1.316333333333
27900,1.325062444039,1.318944961617,1.300655127091,1.270360015152,1.228332759655,1.174938106525,1.110598064707,1.035768408623,0.950860500514,0.856135442659,0.751486740845,0.635928255996,0.506159053071,0.350061228874,,,,,,,0.319944752503,1.316000000000
27960,1.321772876363,1.315669526056,1.297422034594,1.267196762695,1.225266611424,1.171994886513,1.107802146018,1.033142752407,0.948424691659,0.853907030837,0.749477595126,0.634141771076,0.504579131476,0.348579523790,,,,,,,0.319092266475,1.315666666667
28020,1.318492765818,1.312403522543,1.294198297445,1.264042735999,1.222209499778,1.169060164559,1.105014692361,1.030525166357,0.945996480513,0.851685650685,0.747474245746,0.632360868904,0.503003716665,0.347100430940,,,,,,,0.318241919512,1.315333333333
28080,1.315222092710,1.309146931184,1.290983895184,1.260897913731,1.219161402329,1.166134205226,1.102235679152,1.027915624727,0.943575839808,0.849471273471,0.745477231154,0.630585531659,0.501432807562,0.345623947678,,,,,,,0.317393731021,1.315000000000
28140,1.311960837239,1.305899731988,1.287778807264,1.257762274495,1.216122296657,1.163216984998,1.099465081789,1.025314101735,0.941162742297,0.847263870859,0.743486525046,0.628815742422,0.499866402304,0.344150068595,,,,,,,0.316547717900,1.314666666667
28200,1.308708979505,1.302661904864,1.284583013056,1.254635796835,1.213092160305,1.160308480348,1.096702875657,1.022720186772,0.938757160797,0.845063414936,0.741502102032,0.627051485002,0.498304498274,0.342678785847,,,,,,,0.315703894895,1.314333333333
28260,1.305466499508,1.299433429630,1.281396491852,1.251518459239,1.210070970786,1.157408667729,1.093949036124,1.020134044426,0.936359068226,0.842869878231,0.739523937557,0.625292743790,0.496747083843,0.341210089442,,,,,,,0.314862274877,1.314000000000
28320,1.302233377152,1.296214286011,1.278219222865,1.248410240137,1.207058705580,1.154517523578,1.091203538541,1.017555845782,0.933968437629,0.840682789610,0.737552007824,0.623539503643,0.495194152530,0.339743967460,,,,,,,0.314022869087,1.313666666667
28380,1.299009592247,1.293004453643,1.275051185236,1.245311117904,1.204055342132,1.151635024314,1.088466358245,1.014985565018,0.931585242209,0.838502279490,0.735586289719,0.621791372000,0.493645710413,0.338280406249,,,,,,,0.313185687332,1.313333333333
28440,1.295795124514,1.289803912078,1.271892358029,1.242221070863,1.201060857854,1.148761146334,1.085737470562,1.012423176342,0.929209455349,0.836328611116,0.733626760748,0.620047824826,0.492101752219,0.336819390582,,,,,,,0.312350738148,1.313000000000
28500,1.292589953586,1.286612640784,1.268742720242,1.239140077285,1.198075230125,1.145895866015,1.083016850813,1.009868654012,0.926841050623,0.834161758780,0.731673398974,0.618309735919,0.490562272113,0.335360903789,,,,,,,0.311518028950,1.312666666667
28560,1.289394059012,1.283430619149,1.265602250802,1.236068115388,1.195098436290,1.143039159717,1.080304474319,1.007321972342,0.924480001816,0.832001697194,0.729726182963,0.616577091219,0.489027263731,0.333904927880,,,,,,,0.310687566145,1.312333333333
28620,1.286207420258,1.280257826481,1.262470928571,1.233005163342,1.192130453662,1.140191003779,1.077600316404,1.004783105720,0.922126282928,0.829848401475,0.727785091735,0.614849876808,0.487496720218,0.332451443633,,,,,,,0.309859355244,1.312000000000
28680,1.283030016709,1.277094242016,1.259348732346,1.229951199268,1.189171259520,1.137351374524,1.074904352407,1.002252028616,0.919779868184,0.827701847128,0.725850104721,0.613128078874,0.485970634264,0.331000430681,,,,,,,0.309033400948,1.311666666667
28740,1.279861827677,1.273939844914,1.256235558249,1.226906201238,1.186220674598,1.134520248262,1.072216340798,0.999728715597,0.917440460472,0.825562010027,0.723920822037,0.611411683689,0.484448998131,0.329551867585,,,,,,,0.308209707229,1.311333333333
28800,1.276702832115,1.270794613987,1.253131356794,1.223870147013,1.183278622985,1.131697601048,1.069536183336,0.997213141121,0.915107941996,0.823428866231,0.721997093470,0.609700677459,0.482931803588,0.328105733273,,,,,,,0.307388285520,1.311000000000
28860,1.273552850007,1.267657771248,1.250033659422,1.220837540864,1.180335747807,1.128868829839,1.066843482118,0.994677724146,0.912747213776,0.821258248039,0.720025178540,0.607928806187,0.481335620680,0.326541845287,,,,,,,0.306570777260,1.310600000000
28920,1.270411701616,1.264529739066,1.246944702996,1.217813555609,1.177401322419,1.126048277955,1.064158709828,0.992149875269,0.910393624026,0.819094264700,0.718059334459,0.606162393259,0.479743924538,0.324981166036,,,,,,,0.305756688894,1.310200000000
28980,1.267279368913,1.261410499258,1.243864468882,1.214798171912,1.174475326580,1.123235924128,1.061481844169,0.989629571450,0.908047149723,0.816936894671,0.716099543121,0.604401427344,0.478156776793,0.323423144240,,,,,,,0.304945484116,1.309800000000
