时间/s,0.0 cm,0.1 cm,0.2 cm,0.3 cm,0.4 cm,0.5 cm,0.6 cm,0.7 cm,0.8 cm,0.9 cm,1.0 cm,1.1 cm,1.2 cm,1.3 cm,1.4 cm,1.5 cm,1.6 cm,1.7 cm,1.8 cm,1.9 cm,2.0 cm
63000,0.306555023281,0.306254404329,0.305351294727,0.303841872858,0.301719539997,0.298974553340,0.295593459932,0.291558268142,0.286845254520,0.281423241158,0.275251071820,0.268273823505,0.260416928251,0.251576652327,0.241603803509,0.230273786360,0.217226047929,0.201823971547,0.182756184720,0.156382639093,0.087328127270
63060,0.306288323253,0.305988104863,0.305086197469,0.303578781065,0.301459259795,0.298717895269,0.295341240932,0.291311314192,0.286604404187,0.281189350472,0.275025021047,0.268056526740,0.260209347312,0.251379817470,0.241418845506,0.230101988781,0.217068938397,0.201683497095,0.182635099534,0.156285554399,0.087229291041
63120,0.306022318511,0.305722499613,0.304821791215,0.303316374922,0.301199657742,0.298461905690,0.295089678608,0.291065002925,0.286364180348,0.280956067868,0.274799557677,0.267839794377,0.260002305371,0.251183493682,0.241234367953,0.229930638101,0.216912238924,0.201543392075,0.182514338806,0.156188746213,0.087130857542
63180,0.305757006475,0.305457586001,0.304558073398,0.303054651877,0.300940731308,0.298206582108,0.294838770501,0.290819331926,0.286124580642,0.280723391042,0.274574679473,0.267623624253,0.259795800342,0.250987678966,0.241050368948,0.229759732518,0.216755947820,0.201403654910,0.182393901068,0.156092213120,0.087032824614
63240,0.305492384572,0.305193361460,0.304295041460,0.302793609391,0.300682477979,0.297951922037,0.294588514164,0.290574298793,0.285885602715,0.280491317699,0.274350384207,0.267408014211,0.259589830149,0.250792371332,0.240866846598,0.229589270243,0.216600063402,0.201264284033,0.182273784863,0.155995953718,0.086935190113
63300,0.305228450243,0.304929823432,0.304032692855,0.302533244934,0.300424895249,0.297697923002,0.294338907158,0.290329901132,0.285647244228,0.280259845559,0.274126669661,0.267192962108,0.259384392729,0.250597568805,0.240683799019,0.229419249494,0.216444583999,0.201125277885,0.182153988741,0.155899966614,0.086837951908
63360,0.304965200939,0.304666969373,0.303771025048,0.302273555988,0.300167980623,0.297444582540,0.294089947058,0.290086136563,0.285409502848,0.280028972347,0.273903533629,0.266978465807,0.259179486026,0.250403269414,0.240501224338,0.229249668499,0.216289507948,0.200986634916,0.182034511264,0.155804250428,0.086741107881
63420,0.304702634125,0.304404796750,0.303510035516,0.302014540048,0.299911731620,0.297191898198,0.293841631450,0.289843002715,0.285172376258,0.279798695804,0.273680973915,0.266764523186,0.258975107994,0.250209471204,0.240319120690,0.229080525497,0.216134833595,0.200848353587,0.181915351001,0.155708803785,0.086644655929
63480,0.304440747273,0.304143303040,0.303249721747,0.301756194617,0.299656145768,0.296939867536,0.293593957929,0.289600497227,0.284935862148,0.279569013677,0.273458988330,0.266551132129,0.258771256599,0.250016172224,0.240137486222,0.228911818733,0.215980559295,0.200710432366,0.181796506530,0.155613625326,0.086548593961
63540,0.304179537870,0.303882485732,0.302990081239,0.301498517211,0.299401220606,0.296688488124,0.293346924103,0.289358617751,0.284699958219,0.279339923727,0.273237574701,0.266338290533,0.258567929817,0.249823370536,0.239956319088,0.228743546464,0.215826683414,0.200572869732,0.181677976439,0.155518713696,0.086452919898
